1, -131.00, 59.00, 0.0, 16104
2, -132.13, 59.68, 0.0, 16104
3, -131.42, 58.55, 0.0, 16113
4, -131.00, 60.00, 0.0, 16104
5, -130.67, 58.13, 0.0, 16101
6, -130.50, 59.50, 0.0, 16106
7, -130.00, 59.50, 0.0, 16106
8, -131.00, 60.05, 0.0, 16104
9, -130.00, 60.50, 0.0, 16106
10, -98.62, 19.02, 0.0, 215
11, -98.77, 19.12, 0.0, 215
12, -98.43, 18.90, 0.0, 215
13, -98.72, 18.87, 0.0, 215
14, -98.33, 19.07, 0.0, 215
15, -98.86, 19.09, 0.0, 215
16, -98.86, 19.09, 0.0, 215
17, -120.52, 49.82, 0.0, 16102
18, -120.55, 50.77, 0.0, 16102
19, -120.64, 49.56, 0.0, 16102
20, -119.92, 52.08, 0.0, 16107
21, -99.79, 19.22, 0.0, 215
22, -99.66, 19.19, 0.0, 215
23, -99.76, 19.11, 0.0, 215
24, -99.77, 19.12, 0.0, 215
25, -99.77, 18.85, 0.0, 215
26, -99.80, 19.14, 0.0, 215
27, -99.80, 19.14, 0.0, 215
28, -99.79, 19.22, 0.0, 215
29, -99.66, 19.19, 0.0, 215
30, -99.65, 19.05, 0.0, 215
31, -99.69, 19.11, 0.0, 215
32, -99.76, 19.12, 0.0, 215
33, -99.76, 19.22, 0.0, 215
34, -119.95, 52.17, 0.0, 16107
35, -98.63, 19.09, 0.0, 215
36, -147.93, 64.87, 1.0, 16105
37, -152.08, 66.54, 1.0, 18106
38, -152.25, 66.52, 1.0, 18106
39, -148.45, 64.72, 1.0, 16105
40, -147.93, 64.86, 1.0, 16105
41, -148.00, 64.90, 1.0, 16105
42, -144.30, 65.82, 1.0, 154
43, -146.08, 64.42, 1.0, 16105
44, -135.37, 62.72, 1.0, 16106
45, -136.83, 62.57, 1.0, 16101
46, -133.68, 59.52, 1.0, 16113
47, -132.78, 59.30, 1.0, 16113
48, -135.00, 60.68, 1.0, 16101
49, -130.70, 57.72, 1.0, 16101
50, -98.96, 19.42, 1.0, 215
51, -98.72, 19.32, 1.0, 215
52, -98.65, 19.09, 1.0, 215
53, -98.94, 19.38, 1.0, 215
54, -98.71, 19.33, 1.0, 215
55, -99.15, 19.25, 1.0, 215
56, -98.89, 19.36, 1.0, 215
57, -99.02, 19.38, 1.0, 215
58, -99.16, 19.23, 1.0, 215
59, -99.05, 19.30, 1.0, 215
60, -99.87, 19.23, 1.0, 215
61, -99.01, 19.24, 1.0, 215
62, -99.03, 19.25, 1.0, 215
63, -98.83, 19.21, 1.0, 215
64, -99.09, 19.35, 1.0, 215
65, -137.30, 62.75, 1.0, 16101
66, -100.47, 19.72, 1.0, 215
67, -100.50, 19.48, 1.0, 215
68, -100.47, 19.55, 1.0, 215
69, -100.44, 19.24, 1.0, 215
70, -100.13, 18.85, 1.0, 215
71, -100.26, 19.06, 1.0, 215
72, -100.43, 19.43, 1.0, 215
73, -100.23, 19.45, 1.0, 215
74, -100.42, 19.42, 1.0, 215
75, -130.80, 56.75, 1.0, 16101
76, -130.50, 56.70, 1.0, 16101
77, -130.80, 56.50, 1.0, 16101
78, -130.80, 56.40, 1.0, 16101
79, -130.70, 56.40, 1.0, 16101
80, -130.70, 56.30, 1.0, 16101
81, -130.70, 56.00, 1.0, 16124
82, -130.87, 56.32, 1.0, 16101
83, -99.50, 19.01, 1.0, 215
84, -139.42, 64.07, 1.0, 16104
85, -130.47, 59.25, 1.0, 16104
86, -130.50, 59.20, 1.0, 16104
87, -130.53, 59.12, 1.0, 16104
88, -100.05, 19.06, 1.0, 215
89, -100.14, 19.03, 1.0, 215
90, -141.82, 63.72, 1.0, 16105
91, -128.71, 52.50, 1.0, 16111
92, -128.44, 52.30, 1.0, 16110
93, -128.44, 52.30, 1.0, 16110
94, -128.37, 52.26, 1.0, 16110
95, -129.20, 55.27, 1.0, 16101
96, -129.12, 55.11, 1.0, 16101
97, -119.86, 51.82, 1.0, 16107
98, -119.87, 51.94, 1.0, 16107
99, -120.36, 52.12, 1.0, 16107
100, -120.06, 52.10, 1.0, 16107
101, -120.11, 52.25, 1.0, 16107
102, -120.00, 51.80, 1.0, 16107
103, -131.28, 56.77, 1.0, 16101
104, -99.80, 19.12, 1.0, 215
105, -99.82, 19.14, 1.0, 215
106, -99.83, 19.14, 1.0, 215
107, -99.80, 19.09, 1.0, 215
108, -99.73, 19.05, 1.0, 215
109, -99.78, 19.05, 1.0, 215
110, -99.77, 19.02, 1.0, 215
111, -99.66, 19.10, 1.0, 215
112, -99.71, 19.11, 1.0, 215
113, -99.66, 19.12, 1.0, 215
114, -99.66, 19.12, 1.0, 215
115, -99.66, 19.11, 1.0, 215
116, -99.67, 19.09, 1.0, 215
117, -99.19, 19.10, 1.0, 215
118, -99.07, 18.96, 1.0, 215
119, -99.16, 19.25, 1.0, 215
120, -99.20, 19.30, 1.0, 215
121, 96.90, 19.37, 1.0, 603
122, -97.12, 19.55, 1.0, 104
123, -97.07, 19.45, 1.0, 104
124, -97.32, 19.03, 1.0, 215
125, -97.49, 18.96, 1.0, 215
126, -97.49, 18.98, 1.0, 215
127, -97.46, 18.98, 1.0, 215
128, -97.33, 18.89, 1.0, 215
129, -97.29, 18.96, 1.0, 215
130, -97.23, 18.97, 1.0, 215
131, -97.24, 18.96, 1.0, 215
132, -97.23, 18.95, 1.0, 215
133, -98.86, 19.09, 1.0, 215
134, -98.78, 19.12, 1.0, 215
135, -98.81, 19.01, 1.0, 215
136, -98.82, 18.95, 1.0, 215
137, -98.53, 19.08, 1.0, 215
138, -98.64, 19.05, 1.0, 215
139, -98.48, 18.97, 1.0, 215
140, -99.27, 19.12, 1.0, 215
141, -99.29, 19.10, 1.0, 215
142, -99.46, 19.04, 1.0, 215
143, -99.10, 19.06, 1.0, 215
144, -99.92, 18.95, 1.0, 215
145, -99.82, 19.11, 1.0, 215
146, -99.77, 19.12, 1.0, 215
147, -99.81, 19.14, 1.0, 215
148, -121.00, 53.00, 1.0, 154
149, -140.95, 62.53, 1.0, 16105
150, -99.75, 19.15, 1.0, 215
151, -99.77, 19.15, 1.0, 215
152, -98.66, 19.06, 1.0, 215
153, -98.68, 19.06, 1.0, 215
154, -107.00, 31.78, 1.0, 101
155, -99.50, 19.07, 1.0, 215
156, -99.70, 19.00, 1.0, 215
157, -124.55, 52.72, 1.0, 16101
158, -124.48, 52.74, 1.0, 16101
159, -124.49, 52.73, 1.0, 16101
160, -124.53, 52.76, 1.0, 16101
161, -124.38, 52.66, 1.0, 16101
162, -124.44, 52.64, 1.0, 16101
163, -124.76, 52.40, 1.0, 16101
164, -124.72, 52.53, 1.0, 16101
165, -124.80, 52.53, 1.0, 16101
166, -124.70, 52.40, 1.0, 16101
167, -124.67, 52.34, 1.0, 16101
168, -124.80, 52.49, 1.0, 16101
169, -124.48, 52.28, 1.0, 16101
170, -124.80, 52.27, 1.0, 16101
171, -124.69, 52.48, 1.0, 16101
172, -124.71, 52.43, 1.0, 16101
173, -123.73, 52.93, 1.0, 16101
174, -121.16, 52.61, 1.0, 16107
175, -124.59, 52.13, 1.0, 16101
176, -124.17, 52.46, 1.0, 16101
177, -124.62, 52.44, 1.0, 16101
178, -130.58, 59.37, 1.0, 16104
179, -137.50, 62.75, 1.0, 16101
180, -98.63, 19.36, 1.0, 215
181, -99.25, 19.39, 1.0, 215
182, -98.72, 19.34, 1.0, 215
183, -99.05, 19.37, 1.0, 215
184, -93.23, 17.36, 1.0, 205
185, -119.07, 49.78, 2.0, 16107
186, -104.72, 21.50, 3.0, 104
187, -104.67, 21.47, 3.0, 104
188, -103.72, 20.89, 3.0, 104
189, -104.61, 21.38, 3.0, 104
190, -103.73, 20.89, 3.0, 104
191, -103.73, 20.90, 3.0, 104
192, -104.16, 21.00, 3.0, 104
193, -104.73, 21.38, 3.0, 104
194, -104.79, 21.51, 3.0, 104
195, -104.64, 21.44, 3.0, 104
196, -104.69, 21.17, 3.0, 104
197, -103.34, 20.78, 3.0, 104
198, -104.62, 21.23, 3.0, 104
199, -104.59, 21.22, 3.0, 104
200, -104.59, 21.21, 3.0, 104
201, -104.54, 21.18, 3.0, 104
202, -104.68, 21.28, 3.0, 104
203, -104.68, 21.29, 3.0, 104
204, -104.67, 21.13, 3.0, 104
205, -104.67, 21.48, 3.0, 104
206, -103.74, 20.79, 3.0, 104
207, -104.07, 21.02, 3.0, 104
208, -104.71, 21.52, 3.0, 104
209, -103.86, 20.85, 3.0, 104
210, -103.44, 20.92, 3.0, 104
211, -118.53, 49.88, 3.0, 16107
212, -100.51, 19.41, 4.0, 215
213, -100.46, 19.43, 4.0, 215
214, -100.43, 19.42, 4.0, 215
215, -100.52, 19.40, 4.0, 215
216, -135.43, 60.46, 4.0, 16101
217, -135.04, 60.69, 4.0, 16101
218, -135.44, 60.44, 4.0, 16101
219, -103.30, 20.80, 4.0, 104
220, -103.26, 20.84, 4.0, 104
221, -103.95, 21.04, 4.0, 104
222, -104.02, 21.04, 4.0, 104
223, -103.98, 21.02, 4.0, 104
224, -104.40, 21.08, 4.0, 104
225, -104.23, 21.04, 4.0, 104
226, -103.60, 21.10, 4.0, 104
227, -103.70, 21.07, 4.0, 104
228, -104.06, 21.04, 4.0, 104
229, -103.58, 20.86, 4.0, 104
230, -104.24, 21.10, 4.0, 104
231, -103.73, 21.05, 4.0, 104
232, -103.35, 20.87, 4.0, 104
233, -103.99, 21.02, 4.0, 104
234, -104.44, 21.12, 4.0, 104
