1, 57.05, -157.24, 194
2, 56.52, -158.40, 137
3, 50.68, -127.85, 30
4, 57.05, -157.24, 23
5, 50.33, -127.58, 220
6, 56.15, -158.41, 120
7, 55.63, -160.68, 45
8, 50.38, -127.50, 164
9, 56.15, -158.41, 10
10, 55.89, -159.42, 160
11, 55.89, -159.42, 26
12, 55.64, -160.68, 101
13, 55.25, -160.63, 159
14, 46.36, -122.08, 220
15, 47.68, -121.64, 14
16, 48.20, -120.98, 175
17, 47.50, -121.37, 164
18, 55.40, -130.48, 30
19, 48.01, -121.50, 20
20, 44.02, -109.63, 98
21, 19.00, -101.95, 137
22, 19.08, -102.08, 109
23, 59.02, -137.08, 116
24, 27.01, -107.75, 170
25, 49.76, -125.30, 19
26, 49.76, -125.25, 159
27, 32.42, -115.50, 185
28, 49.26, -125.98, 109
29, 50.03, -126.81, 189
30, 26.71, -100.99, 191
31, 43.87, -109.29, 84
32, 44.03, -109.67, 147
33, 47.03, -112.36, 155
34, 29.90, -110.07, 118
35, 26.23, -107.40, 11
36, 54.81, -126.90, 67
37, 57.06, -131.55, 120
38, 54.23, -127.27, 209
39, 53.75, -127.69, 44
40, 53.86, -127.02, 188
41, 53.85, -127.18, 111
42, 55.42, -129.42, 187
43, 49.68, -125.41, 111
44, 49.25, -125.96, 206
45, 49.27, -125.99, 152
46, 25.01, -107.24, 84
47, 55.41, -126.31, 109
48, 32.93, -109.60, 43
49, 53.80, -127.44, 188
50, 43.09, -111.32, 93
51, 28.37, -109.15, 211
52, 55.19, -126.32, 188
53, 30.30, -109.50, 156
54, 54.94, -126.16, 130
55, 29.90, -110.07, 113
56, 25.67, -107.35, 141
57, 54.85, -126.00, 176
58, 55.27, -126.20, 183
59, 30.38, -109.73, 10
60, 55.29, -126.24, 130
61, 26.99, -107.72, 16
62, 27.00, -107.75, 183
63, 54.81, -126.90, 22
64, 27.57, -107.68, 41
65, 55.00, -126.23, 219
66, 56.11, -126.88, 189
67, 30.38, -109.72, 31
68, 32.09, -110.03, 124
69, 30.34, -109.63, 133
70, 30.34, -109.63, 112
71, 30.95, -110.32, 181
72, 29.93, -110.66, 115
73, 49.39, -119.34, 206
74, 32.93, -109.60, 107
75, 31.87, -111.12, 214
76, 28.53, -109.62, 67
77, 23.27, -106.10, 31
78, 30.30, -109.50, 211
79, 32.79, -108.07, 184
80, 33.09, -109.34, 156
81, 32.81, -108.07, 125
82, 32.63, -108.37, 182
83, 30.27, -109.70, 217
84, 63.52, -141.32, 128
85, 31.97, -111.02, 139
86, 29.90, -110.07, 133
87, 25.67, -107.35, 164
88, 31.83, -110.76, 145
89, 31.83, -110.76, 118
90, 51.13, -122.60, 213
91, 28.39, -109.66, 9
92, 30.48, -109.75, 67
93, 49.01, -118.62, 113
94, 28.41, -109.80, 24
95, 54.81, -126.90, 162
96, 63.37, -142.51, 152
97, 32.75, -110.48, 152
98, 31.98, -111.07, 109
99, 27.00, -109.03, 135
100, 26.72, -108.23, 125
101, 31.88, -111.03, 145
102, 32.85, -108.08, 42
103, 30.95, -110.32, 101
104, 31.12, -110.45, 13
105, 30.85, -110.18, 173
106, 31.00, -110.28, 148
107, 33.40, -110.95, 213
108, 33.04, -111.22, 140
109, 31.49, -110.72, 78
110, 33.38, -111.00, 187
111, 23.60, -106.10, 19
112, 33.42, -110.74, 96
113, 27.17, -109.02, 140
114, 33.16, -110.97, 115
115, 30.41, -109.46, 212
116, 33.33, -110.94, 42
117, 33.34, -110.90, 133
118, 50.92, -121.42, 128
119, 33.34, -110.90, 45
120, 29.81, -104.40, 174
121, 31.83, -110.76, 19
122, 31.83, -110.76, 113
123, 31.06, -110.42, 30
124, 33.04, -111.43, 95
125, 33.12, -111.42, 19
126, 32.96, -111.80, 123
127, 32.36, -112.85, 141
128, 51.22, -124.49, 144
129, 31.04, -110.43, 170
130, 32.85, -108.08, 123
131, 31.12, -110.45, 184
132, 33.07, -110.73, 30
133, 33.41, -110.88, 99
134, 33.29, -111.05, 189
135, 21.82, -100.98, 186
136, 34.51, -112.58, 174
137, 33.04, -111.22, 175
138, 46.02, -112.53, 67
139, 32.87, -111.95, 183
140, 27.02, -108.12, 209
141, 32.52, -111.88, 135
142, 32.40, -111.50, 95
143, 32.70, -110.68, 78
144, 32.67, -110.67, 123
145, 64.00, -140.74, 156
146, 63.52, -141.32, 163
147, 63.48, -139.12, 120
148, 32.85, -108.08, 118
149, 62.45, -137.81, 14
150, 50.34, -120.71, 99
151, 33.04, -111.22, 123
152, 60.99, -133.75, 143
153, 30.72, -112.17, 111
154, 64.19, -140.42, 102
155, 64.33, -140.35, 189
156, 59.71, -133.41, 147
157, 54.83, -127.28, 148
158, 33.11, -111.58, 183
159, 62.67, -138.45, 176
160, 62.56, -137.94, 41
161, 53.33, -125.27, 119
162, 32.87, -111.95, 185
163, 63.89, -143.47, 149
164, 34.58, -113.17, 159
165, 63.64, -141.46, 114
166, 62.09, -137.20, 219
167, 35.37, -114.15, 137
168, 62.74, -138.84, 16
169, 31.19, -110.65, 12
170, 31.77, -110.46, 26
171, 60.99, -133.75, 145
172, 62.65, -138.02, 140
173, 32.81, -108.12, 12
174, 64.13, -157.05, 30
175, 62.64, -137.30, 102
176, 62.08, -137.19, 194
177, 62.34, -137.33, 9
178, 62.61, -137.20, 191
179, 62.33, -137.27, 115
180, 62.43, -137.62, 115
181, 54.75, -126.34, 212
182, 51.46, -123.63, 179
183, 60.99, -133.75, 120
184, 51.04, -123.37, 135
185, 51.08, -123.42, 43
186, 38.78, -117.95, 156
187, 53.68, -127.18, 26
188, 66.18, -155.83, 131
189, 53.53, -127.23, 217
190, 24.90, -106.37, 158
191, 29.40, -108.39, 204
192, 51.10, -123.40, 152
193, 51.10, -123.35, 138
194, 51.09, -123.39, 42
195, 40.61, -117.05, 22
