1, 57.05, -157.24, 192
2, 56.52, -158.40, 145
3, 50.68, -127.85, 188
4, 57.05, -157.24, 9
5, 50.33, -127.58, 104
6, 56.15, -158.41, 211
7, 55.63, -160.68, 123
8, 50.38, -127.50, 14
9, 56.15, -158.41, 43
10, 55.89, -159.42, 220
11, 55.89, -159.42, 135
12, 55.64, -160.68, 135
13, 55.25, -160.63, 141
14, 46.36, -122.08, 2
15, 47.68, -121.64, 119
16, 48.20, -120.98, 116
17, 47.50, -121.37, 177
18, 55.40, -130.48, 83
19, 48.01, -121.50, 149
20, 44.02, -109.63, 140
21, 19.00, -101.95, 186
22, 19.08, -102.08, 173
23, 59.02, -137.08, 127
24, 27.01, -107.75, 136
25, 49.76, -125.30, 96
26, 49.76, -125.25, 30
27, 32.42, -115.50, 95
28, 49.26, -125.98, 107
29, 50.03, -126.81, 164
30, 26.71, -100.99, 122
31, 43.87, -109.29, 156
32, 44.03, -109.67, 198
33, 47.03, -112.36, 42
34, 29.90, -110.07, 163
35, 26.23, -107.40, 45
36, 54.81, -126.90, 148
37, 57.06, -131.55, 42
38, 54.23, -127.27, 149
39, 53.75, -127.69, 174
40, 53.86, -127.02, 160
41, 53.85, -127.18, 102
42, 55.42, -129.42, 22
43, 49.68, -125.41, 84
44, 49.25, -125.96, 22
45, 49.27, -125.99, 211
46, 25.01, -107.24, 20
47, 55.41, -126.31, 19
48, 32.93, -109.60, 135
49, 53.80, -127.44, 152
50, 43.09, -111.32, 219
51, 28.37, -109.15, 174
52, 55.19, -126.32, 114
53, 30.30, -109.50, 136
54, 54.94, -126.16, 217
55, 29.90, -110.07, 67
56, 25.67, -107.35, 212
57, 54.85, -126.00, 147
58, 55.27, -126.20, 24
59, 30.38, -109.73, 20
60, 55.29, -126.24, 128
61, 26.99, -107.72, 219
62, 27.00, -107.75, 145
63, 54.81, -126.90, 93
64, 27.57, -107.68, 215
65, 55.00, -126.23, 13
66, 56.11, -126.88, 107
67, 30.38, -109.72, 83
68, 32.09, -110.03, 113
69, 30.34, -109.63, 131
70, 30.34, -109.63, 116
71, 30.95, -110.32, 32
72, 29.93, -110.66, 189
73, 49.39, -119.34, 182
74, 32.93, -109.60, 78
75, 31.87, -111.12, 44
76, 28.53, -109.62, 188
77, 23.27, -106.10, 213
78, 30.30, -109.50, 214
79, 32.79, -108.07, 211
80, 33.09, -109.34, 112
81, 32.81, -108.07, 120
82, 32.63, -108.37, 147
83, 30.27, -109.70, 118
84, 63.52, -141.32, 186
85, 31.97, -111.02, 12
86, 29.90, -110.07, 185
87, 25.67, -107.35, 135
88, 31.83, -110.76, 215
89, 31.83, -110.76, 137
90, 51.13, -122.60, 104
91, 28.39, -109.66, 151
92, 30.48, -109.75, 146
93, 49.01, -118.62, 67
94, 28.41, -109.80, 145
95, 54.81, -126.90, 133
96, 63.37, -142.51, 117
97, 32.75, -110.48, 98
98, 31.98, -111.07, 143
99, 27.00, -109.03, 24
100, 26.72, -108.23, 213
101, 31.88, -111.03, 187
102, 32.85, -108.08, 11
103, 30.95, -110.32, 129
104, 31.12, -110.45, 12
105, 30.85, -110.18, 149
106, 31.00, -110.28, 194
107, 33.40, -110.95, 183
108, 33.04, -111.22, 163
109, 31.49, -110.72, 127
110, 33.38, -111.00, 139
111, 23.60, -106.10, 182
112, 33.42, -110.74, 109
113, 27.17, -109.02, 176
114, 33.16, -110.97, 189
115, 30.41, -109.46, 92
116, 33.33, -110.94, 122
117, 33.34, -110.90, 107
118, 50.92, -121.42, 189
119, 33.34, -110.90, 12
120, 29.81, -104.40, 145
121, 31.83, -110.76, 206
122, 31.83, -110.76, 160
123, 31.06, -110.42, 23
124, 33.04, -111.43, 122
125, 33.12, -111.42, 31
126, 32.96, -111.80, 175
127, 32.36, -112.85, 41
128, 51.22, -124.49, 204
129, 31.04, -110.43, 104
130, 32.85, -108.08, 123
131, 31.12, -110.45, 136
132, 33.07, -110.73, 149
133, 33.41, -110.88, 109
134, 33.29, -111.05, 26
135, 21.82, -100.98, 112
136, 34.51, -112.58, 214
137, 33.04, -111.22, 138
138, 46.02, -112.53, 131
139, 32.87, -111.95, 204
140, 27.02, -108.12, 142
141, 32.52, -111.88, 13
142, 32.40, -111.50, 183
143, 32.70, -110.68, 177
144, 32.67, -110.67, 184
145, 64.00, -140.74, 194
146, 63.52, -141.32, 216
147, 63.48, -139.12, 142
148, 32.85, -108.08, 212
149, 62.45, -137.81, 131
150, 50.34, -120.71, 141
151, 33.04, -111.22, 131
152, 60.99, -133.75, 67
153, 30.72, -112.17, 217
154, 64.19, -140.42, 83
155, 64.33, -140.35, 98
156, 59.71, -133.41, 23
157, 54.83, -127.28, 153
158, 33.11, -111.58, 120
159, 62.67, -138.45, 136
160, 62.56, -137.94, 185
161, 53.33, -125.27, 173
162, 32.87, -111.95, 118
163, 63.89, -143.47, 111
164, 34.58, -113.17, 120
165, 63.64, -141.46, 104
166, 62.09, -137.20, 45
167, 35.37, -114.15, 128
168, 62.74, -138.84, 214
169, 31.19, -110.65, 159
170, 31.77, -110.46, 178
171, 60.99, -133.75, 126
172, 62.65, -138.02, 191
173, 32.81, -108.12, 216
174, 64.13, -157.05, 143
175, 62.64, -137.30, 183
176, 62.08, -137.19, 181
177, 62.34, -137.33, 31
178, 62.61, -137.20, 139
179, 62.33, -137.27, 113
180, 62.43, -137.62, 183
181, 54.75, -126.34, 99
182, 51.46, -123.63, 84
183, 60.99, -133.75, 113
184, 51.04, -123.37, 2
185, 51.08, -123.42, 45
186, 38.78, -117.95, 178
187, 53.68, -127.18, 157
188, 66.18, -155.83, 146
189, 53.53, -127.23, 142
190, 24.90, -106.37, 217
191, 29.40, -108.39, 83
192, 51.10, -123.40, 129
193, 51.10, -123.35, 183
194, 51.09, -123.39, 175
195, 40.61, -117.05, 170
196, 48.61, -120.38, 13
197, 65.27, -150.03, 219
198, 40.42, -117.22, 211
199, 54.85, -127.69, 9
200, 54.84, -127.94, 95
201, 59.90, -155.28, 42
202, 29.40, -108.39, 187
203, 35.48, -115.13, 191
204, 49.63, -120.48, 24
205, 40.20, -120.85, 141
206, 62.53, -138.61, 182
207, 63.67, -142.87, 211
208, 63.61, -142.99, 160
209, 64.21, -143.80, 191
210, 62.72, -138.56, 14
211, 38.62, -118.43, 111
212, 38.49, -118.08, 11
213, 64.23, -143.93, 129
214, 64.23, -143.89, 84
215, 62.27, -137.09, 42
216, 39.26, -115.00, 220
217, 55.50, -125.30, 220
218, 55.11, -124.96, 43
219, 41.77, -114.77, 19
220, 50.26, -127.62, 186
221, 39.05, -119.24, 188
222, 28.06, -113.39, 162
223, 49.67, -120.18, 173
224, 38.98, -119.20, 156
225, 50.61, -127.51, 148
226, 50.60, -127.46, 41
227, 50.63, -127.52, 137
228, 50.60, -127.46, 139
229, 50.59, -127.39, 12
230, 50.59, -127.46, 43
231, 50.67, -127.86, 185
232, 49.17, -120.00, 140
233, 38.96, -119.27, 41
234, 50.60, -127.48, 12
235, 50.71, -127.97, 26
236, 31.43, -109.90, 146
237, 58.48, -129.11, 187
238, 56.50, -130.25, 206
239, 49.42, -120.46, 143
240, 49.52, -120.01, 44
241, 49.88, -120.01, 14
242, 56.83, -130.80, 145
243, 55.55, -129.45, 188
244, 57.37, -127.02, 181
245, 52.25, -121.37, 30
246, 57.07, -126.72, 137
247, 55.53, -125.36, 148
248, 57.23, -126.73, 14
249, 57.20, -126.67, 42
250, 50.50, -120.99, 9
251, 50.48, -120.98, 122
252, 57.74, -130.34, 206
253, 57.66, -130.26, 153
254, 57.76, -130.29, 31
255, 57.68, -130.17, 149
256, 38.33, -117.50, 191
257, 50.42, -120.99, 24
258, 50.51, -120.94, 155
259, 50.32, -120.85, 186
260, 50.54, -120.99, 215
261, 50.56, -121.02, 24
262, 50.43, -120.99, 109
263, 50.44, -120.91, 185
264, 50.45, -121.04, 93
265, 50.37, -120.96, 188
266, 50.38, -120.96, 78
267, 52.52, -122.29, 175
268, 50.49, -121.05, 148
269, 50.43, -121.00, 119
270, 58.24, -131.88, 109
271, 57.22, -126.68, 149
272, 57.36, -130.99, 142
