1, 57.05, -157.24, 146
2, 56.52, -158.40, 185
3, 50.68, -127.85, 122
4, 57.05, -157.24, 198
5, 50.33, -127.58, 84
6, 56.15, -158.41, 148
7, 55.63, -160.68, 115
8, 50.38, -127.50, 185
9, 56.15, -158.41, 131
10, 55.89, -159.42, 147
11, 55.89, -159.42, 41
12, 55.64, -160.68, 159
13, 55.25, -160.63, 92
14, 46.36, -122.08, 12
15, 47.68, -121.64, 12
16, 48.20, -120.98, 130
17, 47.50, -121.37, 83
18, 55.40, -130.48, 170
19, 48.01, -121.50, 12
20, 44.02, -109.63, 99
21, 19.00, -101.95, 212
22, 19.08, -102.08, 145
23, 59.02, -137.08, 156
24, 27.01, -107.75, 155
25, 49.76, -125.30, 14
26, 49.76, -125.25, 112
27, 32.42, -115.50, 216
28, 49.26, -125.98, 130
29, 50.03, -126.81, 128
30, 26.71, -100.99, 152
31, 43.87, -109.29, 20
32, 44.03, -109.67, 19
33, 47.03, -112.36, 43
34, 29.90, -110.07, 45
35, 26.23, -107.40, 133
36, 54.81, -126.90, 213
37, 57.06, -131.55, 122
38, 54.23, -127.27, 44
39, 53.75, -127.69, 111
40, 53.86, -127.02, 102
41, 53.85, -127.18, 102
42, 55.42, -129.42, 128
43, 49.68, -125.41, 19
44, 49.25, -125.96, 143
45, 49.27, -125.99, 9
46, 25.01, -107.24, 41
47, 55.41, -126.31, 111
48, 32.93, -109.60, 102
49, 53.80, -127.44, 158
50, 43.09, -111.32, 188
51, 28.37, -109.15, 67
52, 55.19, -126.32, 13
53, 30.30, -109.50, 19
54, 54.94, -126.16, 187
55, 29.90, -110.07, 14
56, 25.67, -107.35, 179
57, 54.85, -126.00, 123
58, 55.27, -126.20, 146
59, 30.38, -109.73, 84
60, 55.29, -126.24, 107
61, 26.99, -107.72, 3
62, 27.00, -107.75, 140
63, 54.81, -126.90, 32
64, 27.57, -107.68, 177
65, 55.00, -126.23, 12
66, 56.11, -126.88, 151
67, 30.38, -109.72, 24
68, 32.09, -110.03, 206
69, 30.34, -109.63, 99
70, 30.34, -109.63, 102
71, 30.95, -110.32, 219
72, 29.93, -110.66, 194
73, 49.39, -119.34, 30
74, 32.93, -109.60, 188
75, 31.87, -111.12, 158
76, 28.53, -109.62, 128
77, 23.27, -106.10, 157
78, 30.30, -109.50, 102
79, 32.79, -108.07, 133
80, 33.09, -109.34, 131
81, 32.81, -108.07, 129
82, 32.63, -108.37, 183
83, 30.27, -109.70, 116
84, 63.52, -141.32, 211
85, 31.97, -111.02, 204
86, 29.90, -110.07, 24
87, 25.67, -107.35, 141
88, 31.83, -110.76, 3
89, 31.83, -110.76, 217
90, 51.13, -122.60, 3
91, 28.39, -109.66, 116
92, 30.48, -109.75, 124
93, 49.01, -118.62, 192
94, 28.41, -109.80, 156
95, 54.81, -126.90, 127
96, 63.37, -142.51, 119
97, 32.75, -110.48, 125
98, 31.98, -111.07, 120
99, 27.00, -109.03, 213
100, 26.72, -108.23, 9
101, 31.88, -111.03, 184
102, 32.85, -108.08, 209
103, 30.95, -110.32, 214
104, 31.12, -110.45, 127
105, 30.85, -110.18, 177
106, 31.00, -110.28, 174
107, 33.40, -110.95, 131
108, 33.04, -111.22, 107
109, 31.49, -110.72, 41
110, 33.38, -111.00, 104
111, 23.60, -106.10, 141
112, 33.42, -110.74, 189
113, 27.17, -109.02, 117
114, 33.16, -110.97, 140
115, 30.41, -109.46, 192
116, 33.33, -110.94, 78
117, 33.34, -110.90, 173
118, 50.92, -121.42, 2
119, 33.34, -110.90, 132
120, 29.81, -104.40, 181
121, 31.83, -110.76, 101
122, 31.83, -110.76, 185
123, 31.06, -110.42, 126
124, 33.04, -111.43, 129
125, 33.12, -111.42, 119
126, 32.96, -111.80, 19
127, 32.36, -112.85, 219
128, 51.22, -124.49, 179
129, 31.04, -110.43, 139
130, 32.85, -108.08, 43
131, 31.12, -110.45, 192
132, 33.07, -110.73, 23
133, 33.41, -110.88, 143
134, 33.29, -111.05, 162
135, 21.82, -100.98, 26
136, 34.51, -112.58, 124
137, 33.04, -111.22, 175
138, 46.02, -112.53, 188
139, 32.87, -111.95, 11
140, 27.02, -108.12, 140
141, 32.52, -111.88, 160
142, 32.40, -111.50, 204
143, 32.70, -110.68, 163
144, 32.67, -110.67, 16
145, 64.00, -140.74, 30
146, 63.52, -141.32, 125
147, 63.48, -139.12, 135
148, 32.85, -108.08, 113
149, 62.45, -137.81, 24
150, 50.34, -120.71, 152
151, 33.04, -111.22, 92
152, 60.99, -133.75, 162
153, 30.72, -112.17, 176
154, 64.19, -140.42, 31
155, 64.33, -140.35, 143
156, 59.71, -133.41, 144
157, 54.83, -127.28, 125
158, 33.11, -111.58, 176
159, 62.67, -138.45, 92
160, 62.56, -137.94, 182
161, 53.33, -125.27, 132
162, 32.87, -111.95, 157
163, 63.89, -143.47, 143
164, 34.58, -113.17, 213
165, 63.64, -141.46, 211
166, 62.09, -137.20, 107
167, 35.37, -114.15, 138
168, 62.74, -138.84, 107
169, 31.19, -110.65, 189
170, 31.77, -110.46, 117
171, 60.99, -133.75, 2
172, 62.65, -138.02, 22
173, 32.81, -108.12, 123
174, 64.13, -157.05, 137
175, 62.64, -137.30, 11
176, 62.08, -137.19, 164
177, 62.34, -137.33, 112
178, 62.61, -137.20, 42
179, 62.33, -137.27, 146
180, 62.43, -137.62, 45
181, 54.75, -126.34, 206
182, 51.46, -123.63, 118
183, 60.99, -133.75, 13
184, 51.04, -123.37, 84
185, 51.08, -123.42, 156
186, 38.78, -117.95, 191
187, 53.68, -127.18, 184
188, 66.18, -155.83, 112
189, 53.53, -127.23, 147
190, 24.90, -106.37, 137
191, 29.40, -108.39, 132
192, 51.10, -123.40, 96
193, 51.10, -123.35, 163
194, 51.09, -123.39, 44
195, 40.61, -117.05, 30
196, 48.61, -120.38, 139
197, 65.27, -150.03, 130
198, 40.42, -117.22, 118
199, 54.85, -127.69, 148
200, 54.84, -127.94, 109
201, 59.90, -155.28, 78
202, 29.40, -108.39, 129
203, 35.48, -115.13, 143
204, 49.63, -120.48, 151
205, 40.20, -120.85, 194
206, 62.53, -138.61, 31
207, 63.67, -142.87, 30
208, 63.61, -142.99, 2
209, 64.21, -143.80, 158
210, 62.72, -138.56, 30
211, 38.62, -118.43, 45
212, 38.49, -118.08, 183
213, 64.23, -143.93, 175
214, 64.23, -143.89, 157
215, 62.27, -137.09, 10
216, 39.26, -115.00, 145
217, 55.50, -125.30, 116
218, 55.11, -124.96, 115
219, 41.77, -114.77, 31
220, 50.26, -127.62, 153
221, 39.05, -119.24, 84
222, 28.06, -113.39, 179
223, 49.67, -120.18, 43
224, 38.98, -119.20, 146
225, 50.61, -127.51, 45
226, 50.60, -127.46, 156
227, 50.63, -127.52, 146
228, 50.60, -127.46, 117
229, 50.59, -127.39, 216
230, 50.59, -127.46, 198
231, 50.67, -127.86, 148
232, 49.17, -120.00, 135
233, 38.96, -119.27, 132
234, 50.60, -127.48, 138
235, 50.71, -127.97, 9
236, 31.43, -109.90, 24
237, 58.48, -129.11, 181
238, 56.50, -130.25, 12
239, 49.42, -120.46, 139
240, 49.52, -120.01, 124
241, 49.88, -120.01, 194
242, 56.83, -130.80, 191
243, 55.55, -129.45, 101
244, 57.37, -127.02, 126
245, 52.25, -121.37, 163
246, 57.07, -126.72, 141
247, 55.53, -125.36, 96
248, 57.23, -126.73, 11
249, 57.20, -126.67, 212
250, 50.50, -120.99, 26
251, 50.48, -120.98, 130
252, 57.74, -130.34, 209
253, 57.66, -130.26, 164
254, 57.76, -130.29, 67
255, 57.68, -130.17, 119
