lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-102.08,19.08,104.0,215.0,-72.172,18.359,0.035,645.0,-73.67,16.93,11.29,30.53,-4.9,-85.5,0.19,42.07,902.0,101.0,1.34,1.34,9.72,5.73,0.38,-4.88,-10.14,4.84,10.1,0.86,80.04,0.18,32.27,146.96,2.39
-137.08,59.02,133.0,16122.0,-68.178,59.001000000000005,0.015,400.0,-69.85,59.03,14.18,-29.03,3.75,-169.04,0.16,91.05,902.0,101.0,3.05,51.37,12.39,-6.88,-3.68,-0.71,-11.56,-41.03,8.72,-7.59,103.8,0.21,23.37,157.94,2.73
-107.75,27.01,122.0,104.0,-65.657,23.174,0.062,554.0,-69.32,22.08,16.58,33.87,4.49,-122.44,0.18,70.53,902.0,101.0,11.65,11.65,13.77,9.24,-2.41,-3.79,-12.62,25.59,11.38,5.45,86.72,0.25,20.88,151.85,2.68
-125.3,49.76,147.0,16110.0,-65.119,44.848,0.042,579.0,-68.37,44.14,1.98,1.46,-2.73,-71.86,0.19,68.5,902.0,16111.0,3.72,3.72,1.98,0.05,0.85,-2.59,-3.8,-42.0,2.82,-2.54,88.66,0.04,11.26,126.78,2.44
-125.25,49.76,125.0,16110.0,-70.182,48.418,0.015,502.0,-71.36,48.01,17.64,18.57,4.22,-125.78,0.19,68.01,902.0,101.0,15.38,39.89,16.72,5.62,-2.47,-3.42,-14.43,8.77,14.26,2.2,93.57,0.34,20.14,146.19,2.48
-115.5,32.42,101.0,101.0,-82.568,35.239000000000004,0.017,510.0,-83.42,34.58,10.7,23.16,4.99,-96.91,0.17,45.52,902.0,101.0,20.25,20.25,9.84,4.21,-0.6,-4.95,-9.25,-4.56,9.22,-0.74,87.6,0.17,33.38,152.07,2.42
-125.98,49.26,3.0,16110.0,-125.521,49.792,0.019,301.0,-126.97,49.21,4.42,1.39,2.25,152.1,0.19,56.83,903.0,101.0,2.75,11.48,4.41,0.11,-1.99,1.06,-2.68,25.56,2.42,1.16,6.06,0.02,38.88,51.6,1.17
-126.81,50.03,118.0,16110.0,-75.47800000000001,50.919,0.006999999999999999,473.0,-76.02,50.71,15.83,36.87,5.44,-123.59,0.19,65.33,902.0,101.0,15.67,42.54,12.66,9.5,-3.01,-4.53,-10.85,27.0,9.67,4.93,91.5,0.25,30.86,153.39,2.7
-100.99,26.71,215.0,101.0,-49.068000000000005,-3.577,0.165,1443.0,-56.06,-10.03,3.86,-14.66,3.92,-110.54,0.03,130.94,902.0,201.0,0.02,44.92,3.73,-0.98,-1.37,-3.67,-5.22,-62.74,2.39,-4.64,60.27,0.01,1.39,129.47,2.23
-109.29,43.87,104.0,101.0,-70.882,43.852,0.207,455.0,-85.89,49.95,9.19,-55.88,4.97,-172.47,0.2,120.65,902.0,101.0,19.48,38.73,5.16,-7.61,-4.92,-0.65,-8.24,-88.43,0.23,-8.24,72.3,0.1,31.92,142.42,2.38
