conv_rate,dist_nearest_edge,subduction_volume_km3y,carbonate_sediment_thickness,ocean_crust_carb_percent
12.11,27.93,0.18,24.57,2.31
12.09,25.88,0.11,38.8,2.06
12.1,26.84,0.12,32.76,2.33
12.11,27.81,0.17,56.64,2.33
11.66,12.35,0.16,13.66,2.31
11.6,11.27,0.16,13.66,2.3
12.1,25.87,0.18,26.32,2.29
11.46,9.09,0.17,19.59,2.3
11.43,8.7,0.17,19.59,2.3
11.24,5.97,0.18,26.84,2.15
11.99,20.07,0.18,26.22,2.23
11.14,4.79,0.18,26.84,2.13
11.09,4.2,0.18,26.84,2.13
11.22,5.77,0.17,26.84,2.15
13.14,16.64,0.22,24.7,2.14
10.92,3.6,0.11,18.47,2.16
12.23,5.53,0.06,35.09,2.23
11.89,1.29,0.13,23.42,2.31
12.8,7.15,0.19,22.24,2.23
3.76,0.1,0.06,68.37,2.65
13.15,26.06,0.2,27.59,2.26
12.59,15.83,0.05,3.02,0.68
10.69,7.12,0.12,50.6,2.24
12.05,1.82,0.1,25.6,2.34
11.76,4.27,0.08,16.42,2.28
12.23,5.53,0.06,35.09,2.23
12.11,3.04,0.15,30.49,2.31
11.97,0.09,0.09,25.6,2.32
11.61,2.23,0.1,18.27,2.28
12.92,9.67,0.19,21.29,2.26
13.0,11.63,0.18,18.32,2.28
12.38,0.1,0.21,19.31,2.26
3.76,0.1,0.06,68.37,2.65
12.49,1.91,0.16,26.91,2.17
13.18,20.25,0.16,25.38,2.14
12.77,20.65,0.06,45.92,1.8
13.02,27.04,0.19,47.99,2.3
12.43,10.93,0.09,0.0,1.88
12.65,18.15,0.05,14.32,1.62
12.61,17.39,0.02,0.21,1.54
12.66,4.79,0.21,26.91,2.12
11.04,1.54,0.11,13.29,2.24
10.94,3.42,0.11,12.28,2.16
10.76,6.19,0.12,73.34,2.23
10.65,7.71,0.12,83.42,2.24
10.81,5.45,0.12,21.42,2.22
6.34,10.04,0.02,5.51,1.42
10.57,8.69,0.11,34.46,2.2
6.34,12.42,0.02,6.71,1.4
6.34,11.23,0.02,7.29,1.41
12.16,3.98,0.14,30.49,2.28
11.93,0.7,0.13,23.65,2.3
11.83,2.68,0.08,18.82,2.28
11.83,2.48,0.08,18.82,2.29
12.23,5.53,0.06,35.09,2.23
12.19,4.63,0.12,34.11,2.26
12.18,4.3,0.12,30.49,2.26
11.97,0.09,0.09,25.6,2.32
11.94,0.5,0.13,24.26,2.32
11.96,0.1,0.13,25.6,2.32
11.96,0.1,0.13,25.6,2.32
12.06,2.14,0.1,25.6,2.31
11.97,0.09,0.09,25.6,2.32
11.97,0.09,0.09,25.6,2.32
10.92,3.6,0.11,18.47,2.16
11.53,1.07,0.1,12.54,2.25
11.06,1.16,0.11,8.78,2.25
11.61,2.23,0.1,18.27,2.28
11.81,3.08,0.08,18.82,2.28
11.69,3.4,0.11,19.97,2.29
11.88,1.49,0.09,23.42,2.31
11.53,1.07,0.1,12.54,2.25
11.71,3.59,0.11,19.97,2.29
13.17,18.18,0.2,24.66,2.15
13.13,16.04,0.22,24.7,2.15
13.12,15.3,0.19,25.4,2.24
13.05,13.04,0.18,15.78,2.29
13.08,13.98,0.21,24.92,2.3
12.89,8.89,0.19,21.29,2.25
12.95,10.38,0.17,18.32,2.26
12.68,5.18,0.2,25.05,2.12
12.81,7.34,0.19,22.24,2.23
12.47,1.53,0.17,26.91,2.24
12.77,6.56,0.2,22.24,2.25
12.3,1.06,0.21,17.33,2.26
12.39,0.09,0.13,19.31,2.26
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.66,1.26,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
13.15,17.23,0.22,24.7,2.14
13.02,11.99,0.18,15.78,2.28
13.18,18.94,0.2,24.66,2.15
13.17,18.37,0.2,24.66,2.15
13.19,21.8,0.16,26.01,2.2
13.18,20.25,0.16,25.38,2.14
12.8,21.44,0.07,50.3,1.8
12.9,23.99,0.09,54.79,1.94
12.85,22.84,0.08,67.1,1.9
13.11,27.93,0.19,53.85,2.28
12.31,7.75,0.11,33.79,2.15
12.3,7.58,0.11,33.79,2.15
12.54,14.12,0.07,2.37,1.46
12.57,15.09,0.05,3.02,1.38
12.47,11.79,0.1,0.0,1.8
13.06,28.38,0.19,64.27,2.29
13.17,24.93,0.15,27.49,2.25
12.57,16.66,0.02,0.21,1.54
12.57,14.9,0.07,3.02,1.38
12.6,16.02,0.05,3.02,0.68
12.39,9.96,0.11,-0.88,1.95
13.13,27.37,0.19,27.46,2.27
12.49,12.35,0.09,0.0,1.72
12.57,16.66,0.02,0.21,1.54
12.63,17.77,0.05,14.32,1.62
12.58,16.82,0.02,0.21,1.54
12.72,19.48,0.05,30.85,1.71
12.71,19.29,0.06,30.85,1.71
13.13,16.04,0.22,24.7,2.15
13.18,23.9,0.18,27.49,2.22
13.19,21.45,0.16,26.01,2.2
12.61,4.01,0.16,26.91,2.12
12.61,4.01,0.16,26.91,2.12
13.09,28.88,0.19,53.85,2.28
13.14,26.62,0.19,27.46,2.27
13.05,12.87,0.18,15.78,2.29
12.84,7.92,0.19,22.24,2.26
11.08,0.78,0.11,8.78,2.25
11.03,1.73,0.11,11.42,2.2
10.99,2.49,0.11,9.78,2.16
10.92,3.6,0.11,18.47,2.16
10.99,2.49,0.11,9.78,2.16
10.83,5.08,0.12,21.42,2.22
10.78,5.82,0.12,21.42,2.22
10.87,4.52,0.12,21.17,2.22
10.7,6.93,0.12,50.6,2.23
10.68,7.31,0.12,50.6,2.24
10.74,6.37,0.12,73.34,2.23
10.73,6.56,0.12,50.6,2.23
6.34,10.83,0.02,7.49,1.41
10.5,9.66,0.03,5.51,1.42
10.5,9.66,0.03,5.51,1.42
10.53,9.28,0.11,35.95,1.78
10.51,9.47,0.11,35.95,1.78
10.62,8.1,0.12,74.74,2.19
10.56,8.88,0.11,34.46,2.2
10.88,4.34,0.12,21.17,2.22
10.88,4.34,0.12,21.17,2.22
10.77,6.0,0.12,73.14,2.22
10.82,5.26,0.12,21.42,2.22
10.72,6.74,0.12,50.6,2.23
6.34,10.63,0.02,7.49,1.41
6.34,10.04,0.02,5.51,1.42
6.34,11.23,0.02,7.29,1.41
6.34,12.62,0.02,6.36,1.39
6.34,12.22,0.02,6.71,1.4
6.34,11.83,0.02,7.02,1.4
6.34,10.44,0.02,7.79,1.42
6.34,12.62,0.02,6.36,1.39
6.34,11.63,0.02,7.02,1.4
11.76,4.27,0.08,16.42,2.28
11.73,3.98,0.11,16.42,2.29
12.2,4.8,0.11,34.11,2.26
12.1,2.85,0.15,30.49,2.31
12.09,2.66,0.14,30.49,2.31
12.14,3.57,0.09,30.49,2.3
12.01,0.96,0.08,25.6,2.34
11.87,1.69,0.08,21.47,2.29
12.05,1.82,0.1,25.6,2.34
11.9,1.09,0.13,23.42,2.31
11.87,1.69,0.08,21.47,2.29
11.87,1.69,0.08,21.47,2.29
11.79,3.48,0.08,18.29,2.28
11.79,3.48,0.08,18.29,2.28
11.83,2.48,0.08,18.82,2.29
12.23,5.53,0.06,35.09,2.23
12.22,5.35,0.15,35.09,2.23
12.2,4.8,0.11,34.11,2.26
12.23,5.53,0.06,35.09,2.23
12.22,5.35,0.15,35.09,2.23
12.22,5.35,0.15,35.09,2.23
12.17,4.14,0.14,30.49,2.28
12.17,4.14,0.14,30.49,2.28
12.19,4.47,0.12,34.11,2.26
12.0,0.79,0.09,25.6,2.34
12.12,3.23,0.14,30.49,2.3
11.97,0.09,0.09,25.6,2.32
11.97,0.09,0.09,25.6,2.32
11.96,0.1,0.13,25.6,2.32
11.96,0.1,0.13,25.6,2.32
11.9,1.09,0.13,23.42,2.31
11.93,0.7,0.13,23.65,2.3
11.96,0.1,0.13,25.6,2.32
11.96,0.1,0.13,25.6,2.32
11.96,0.1,0.13,25.6,2.32
11.96,0.1,0.13,25.6,2.32
11.96,0.1,0.13,25.6,2.32
12.18,4.3,0.12,30.49,2.26
12.07,2.29,0.1,25.6,2.31
12.12,3.23,0.14,30.49,2.3
12.05,1.98,0.09,25.6,2.34
12.12,3.23,0.14,30.49,2.3
11.97,0.09,0.09,25.6,2.32
12.0,0.79,0.09,25.6,2.34
11.97,0.09,0.09,25.6,2.32
11.96,0.1,0.13,25.6,2.32
11.97,0.09,0.09,25.6,2.32
11.96,0.1,0.13,25.6,2.32
12.0,0.79,0.09,25.6,2.34
11.97,0.09,0.09,25.6,2.32
12.0,0.79,0.09,25.6,2.34
11.97,0.09,0.09,25.6,2.32
12.0,0.79,0.09,25.6,2.34
10.92,3.6,0.11,18.47,2.16
10.82,5.26,0.12,21.42,2.22
10.81,5.45,0.12,21.42,2.22
11.05,1.35,0.11,8.88,2.23
11.01,2.11,0.11,11.42,2.2
11.49,0.49,0.09,11.77,2.27
11.09,0.59,0.11,8.16,2.27
11.57,1.65,0.1,17.19,2.27
11.53,1.07,0.1,12.54,2.25
11.49,0.49,0.09,11.77,2.27
11.53,1.07,0.1,12.54,2.25
11.69,3.4,0.11,19.97,2.29
11.78,3.68,0.08,18.29,2.28
11.73,3.98,0.11,16.42,2.29
11.85,2.09,0.08,18.82,2.28
11.82,2.88,0.08,18.82,2.28
11.69,3.4,0.11,19.97,2.29
11.65,2.82,0.1,19.26,2.29
11.76,4.07,0.08,16.42,2.28
11.57,1.65,0.1,17.19,2.27
11.65,2.82,0.1,19.26,2.29
11.61,2.23,0.1,18.27,2.28
11.89,1.29,0.13,23.42,2.31
11.88,1.49,0.09,23.42,2.31
11.9,1.09,0.13,23.42,2.31
11.88,1.49,0.09,23.42,2.31
11.01,2.11,0.11,11.42,2.2
11.57,1.65,0.1,17.19,2.27
11.07,0.97,0.11,8.78,2.25
11.02,1.92,0.11,11.42,2.2
11.8,3.28,0.08,18.82,2.28
11.65,2.82,0.1,19.26,2.29
11.84,2.29,0.08,18.82,2.29
11.83,2.48,0.08,18.82,2.29
11.63,2.43,0.1,19.26,2.28
13.17,18.18,0.2,24.66,2.15
13.16,17.62,0.21,24.66,2.14
13.14,16.24,0.22,24.7,2.15
13.15,17.04,0.22,24.7,2.14
13.13,16.04,0.22,24.7,2.15
13.11,14.94,0.19,24.92,2.24
13.12,15.66,0.19,24.7,2.13
12.95,10.21,0.17,18.32,2.26
12.9,9.09,0.19,21.29,2.25
13.08,13.98,0.21,24.92,2.3
13.02,12.17,0.18,15.78,2.29
13.05,13.04,0.18,15.78,2.29
13.06,13.39,0.18,24.92,2.28
12.9,9.28,0.19,21.29,2.28
12.81,7.34,0.19,22.24,2.23
12.83,7.73,0.19,22.24,2.23
12.87,8.51,0.19,21.29,2.25
12.94,10.03,0.17,18.32,2.26
12.98,11.09,0.18,18.32,2.28
12.92,9.67,0.19,21.29,2.26
12.84,7.92,0.19,22.24,2.26
12.8,7.15,0.19,22.24,2.23
13.0,11.63,0.18,18.32,2.28
12.74,6.17,0.2,22.24,2.25
12.78,6.76,0.2,22.24,2.25
13.12,15.3,0.19,25.4,2.24
13.04,12.7,0.18,15.78,2.29
13.07,13.58,0.2,24.92,2.28
12.9,9.28,0.19,21.29,2.28
12.98,11.09,0.18,18.32,2.28
12.8,7.15,0.19,22.24,2.23
12.86,8.31,0.19,22.24,2.25
12.88,8.7,0.19,21.29,2.25
12.72,5.77,0.2,25.05,2.12
12.79,6.95,0.2,22.24,2.23
12.46,1.34,0.17,27.59,2.22
12.52,2.48,0.16,26.91,2.17
12.52,2.48,0.16,26.91,2.17
12.39,0.09,0.13,19.31,2.26
12.38,0.1,0.21,19.31,2.26
12.38,0.1,0.21,19.31,2.26
12.39,0.09,0.13,19.31,2.26
12.39,0.09,0.13,19.31,2.26
12.39,0.09,0.13,19.31,2.26
12.8,7.15,0.19,22.24,2.23
12.04,4.01,0.2,18.57,2.14
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
12.26,1.45,0.21,17.33,2.23
12.16,2.63,0.21,18.57,2.12
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.74,0.29,0.06,68.37,2.65
3.71,0.68,0.06,68.37,2.65
3.66,1.26,0.06,68.37,2.65
3.69,0.87,0.06,68.37,2.65
3.69,0.87,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.76,0.1,0.06,68.37,2.65
3.74,0.29,0.06,68.37,2.65
3.66,1.26,0.06,68.37,2.65
3.74,0.29,0.06,68.37,2.65
13.0,11.63,0.18,18.32,2.28
12.96,10.56,0.17,18.32,2.29
13.15,16.84,0.22,24.7,2.14
13.14,16.24,0.22,24.7,2.15
13.07,13.58,0.2,24.92,2.28
13.05,13.04,0.18,15.78,2.29
13.04,12.7,0.18,15.78,2.29
12.52,2.48,0.16,26.91,2.17
12.47,1.53,0.17,26.91,2.24
13.17,18.18,0.2,24.66,2.15
13.17,18.0,0.2,24.66,2.15
13.17,18.37,0.2,24.66,2.15
13.17,18.37,0.2,24.66,2.15
13.18,19.69,0.2,25.38,2.17
13.18,19.32,0.2,24.66,2.17
13.17,18.56,0.2,24.66,2.15
13.19,21.27,0.16,26.01,2.17
13.18,23.72,0.18,26.98,2.22
13.18,23.72,0.18,26.98,2.22
13.18,23.19,0.18,26.98,2.21
13.19,20.93,0.16,26.01,2.17
13.18,20.25,0.16,25.38,2.14
13.19,21.1,0.16,26.01,2.17
13.18,19.5,0.2,25.38,2.17
13.18,20.07,0.2,25.38,2.17
12.78,21.05,0.06,50.3,1.8
12.83,22.24,0.07,69.38,1.86
12.82,22.04,0.07,69.38,1.86
12.81,21.84,0.07,69.38,1.86
12.85,22.84,0.08,67.1,1.9
12.84,22.44,0.07,69.38,1.86
12.98,26.07,0.12,39.16,2.19
12.99,26.46,0.13,39.16,2.29
12.89,23.8,0.09,54.79,1.94
13.08,28.95,0.19,64.27,2.29
13.09,28.69,0.19,53.85,2.28
13.03,27.42,0.19,47.99,2.3
13.14,26.81,0.19,27.46,2.27
13.15,26.25,0.19,27.59,2.26
13.13,27.37,0.19,27.46,2.27
13.0,26.65,0.13,39.16,2.29
12.28,6.9,0.11,35.03,2.19
12.29,7.07,0.11,35.03,2.19
12.28,6.9,0.11,35.03,2.19
12.28,6.9,0.11,35.03,2.19
12.38,9.57,0.16,31.52,2.02
12.39,9.76,0.11,-0.88,1.95
12.3,7.58,0.11,33.79,2.15
12.48,12.16,0.09,0.0,1.8
12.49,12.53,0.09,0.0,1.65
12.45,11.27,0.09,0.0,1.84
12.57,15.09,0.05,3.02,1.38
12.58,15.27,0.05,3.02,1.18
12.57,14.9,0.07,3.02,1.38
12.5,12.71,0.07,0.0,1.65
12.3,7.58,0.11,33.79,2.15
12.4,10.15,0.11,-0.88,1.95
12.27,6.73,0.11,35.03,2.19
13.17,25.11,0.2,26.86,2.28
13.17,25.11,0.2,26.86,2.28
12.71,19.29,0.06,30.85,1.71
12.6,17.2,0.02,0.21,1.54
12.56,16.54,0.02,0.21,1.54
12.61,17.39,0.02,0.21,1.54
12.56,16.54,0.02,0.21,1.54
12.58,15.27,0.05,3.02,1.18
12.59,15.83,0.05,3.02,0.68
12.55,14.32,0.07,2.37,1.46
12.58,15.46,0.05,3.02,0.68
12.31,7.75,0.11,33.79,2.15
13.08,29.07,0.19,64.27,2.29
12.35,8.82,0.14,31.52,2.13
12.4,10.15,0.11,-0.88,1.95
12.36,9.0,0.14,31.52,2.13
13.16,25.49,0.2,27.59,2.26
12.54,13.93,0.08,2.37,1.52
12.5,12.87,0.07,0.0,1.65
12.56,14.51,0.07,2.37,1.46
12.46,11.61,0.09,0.0,1.84
12.5,12.71,0.07,0.0,1.65
13.11,28.12,0.19,53.85,2.28
12.47,11.97,0.1,0.0,1.8
12.45,11.27,0.09,0.0,1.84
12.56,16.54,0.02,0.21,1.54
12.59,15.83,0.05,3.02,0.68
12.57,16.66,0.02,0.21,1.54
12.57,16.66,0.02,0.21,1.54
12.65,18.15,0.05,14.32,1.62
12.59,17.01,0.02,0.21,1.54
12.63,17.77,0.05,14.32,1.62
12.58,16.82,0.02,0.21,1.54
12.58,16.82,0.02,0.21,1.54
12.73,19.67,0.05,30.85,1.71
12.7,19.1,0.06,30.85,1.71
12.78,20.85,0.06,64.3,1.86
12.74,20.07,0.06,45.92,1.8
12.76,20.46,0.06,45.92,1.8
12.73,19.67,0.05,30.85,1.71
12.67,18.53,0.05,14.32,1.62
12.69,18.91,0.06,30.85,1.71
12.71,19.29,0.06,30.85,1.71
12.68,18.72,0.06,30.85,1.71
12.57,16.66,0.02,0.21,1.54
12.57,16.66,0.02,0.21,1.54
12.58,16.82,0.02,0.21,1.54
12.58,16.82,0.02,0.21,1.54
13.17,18.18,0.2,24.66,2.15
13.18,19.88,0.2,25.38,2.17
13.17,18.75,0.2,24.66,2.15
13.12,15.3,0.19,25.4,2.24
13.11,14.94,0.19,24.92,2.24
13.19,21.63,0.16,26.01,2.2
13.19,20.76,0.16,26.01,2.17
13.18,23.9,0.18,27.49,2.22
13.18,23.19,0.18,26.98,2.21
12.73,5.97,0.2,25.05,2.25
12.67,4.99,0.21,25.05,2.12
13.18,22.85,0.18,26.98,2.21
12.62,4.2,0.21,26.91,2.12
12.61,4.01,0.16,26.91,2.12
12.62,4.2,0.21,26.91,2.12
12.57,3.24,0.16,26.91,2.13
12.59,3.62,0.16,26.91,2.14
13.18,20.42,0.16,25.38,2.17
12.62,4.2,0.21,26.91,2.12
12.6,3.82,0.16,26.91,2.14
13.13,27.37,0.19,27.46,2.27
13.15,26.25,0.19,27.59,2.26
13.05,28.0,0.19,47.99,2.28
13.1,28.5,0.19,53.85,2.28
12.97,10.74,0.17,18.32,2.29
12.93,9.86,0.17,18.32,2.26
13.12,27.74,0.19,25.22,2.29
12.97,25.88,0.12,39.16,2.19
13.01,26.84,0.13,47.99,2.29
13.04,27.81,0.19,47.99,2.3
12.99,11.27,0.18,18.32,2.28
13.15,25.87,0.2,27.59,2.26
12.89,8.89,0.19,21.29,2.25
12.88,8.7,0.19,21.29,2.25
12.72,5.77,0.2,25.05,2.12
13.18,20.25,0.16,25.38,2.14
12.65,4.59,0.21,26.91,2.12
12.62,4.2,0.21,26.91,2.12
12.71,5.58,0.2,25.05,2.12
13.31,16.64,0.22,21.86,2.11
10.93,3.67,0.11,14.99,2.21
12.22,5.53,0.06,35.31,2.21
11.89,1.29,0.12,24.5,2.28
13.18,6.95,0.21,23.84,2.19
3.76,0.1,0.06,80.24,2.66
13.11,26.06,0.2,27.68,2.22
12.57,15.89,0.05,2.19,0.79
10.7,7.09,0.12,47.95,2.25
12.04,1.82,0.1,26.27,2.33
11.76,4.27,0.07,13.62,2.27
12.22,5.53,0.06,35.31,2.21
12.1,3.04,0.14,31.99,2.3
11.97,0.09,0.08,24.5,2.33
11.62,2.25,0.1,14.3,2.24
13.26,9.67,0.2,23.73,2.18
13.29,11.63,0.19,19.56,2.25
12.9,0.1,0.22,14.79,2.33
3.76,0.1,0.06,80.24,2.66
12.99,2.1,0.18,24.7,2.28
13.27,20.25,0.17,21.25,2.11
12.48,20.65,0.05,43.73,1.81
12.85,27.04,0.15,46.43,2.25
12.42,10.93,0.16,17.76,1.88
12.33,18.15,0.06,14.88,1.71
12.29,17.58,0.03,14.88,1.61
13.09,4.59,0.22,23.37,2.18
11.04,1.6,0.11,8.45,2.19
10.95,3.3,0.11,14.99,2.21
10.77,6.12,0.12,40.45,2.24
10.66,7.65,0.12,50.42,2.26
10.81,5.54,0.12,16.45,2.24
6.34,10.01,0.01,2.79,1.29
10.61,8.41,0.12,69.1,2.26
6.34,12.5,0.01,1.7,1.25
6.35,11.35,0.01,1.76,1.27
12.15,3.98,0.14,31.99,2.29
11.92,0.7,0.12,24.5,2.29
11.82,2.68,0.08,15.19,2.27
11.83,2.48,0.08,15.19,2.27
12.22,5.53,0.06,35.31,2.21
12.18,4.63,0.12,31.99,2.25
12.17,4.3,0.12,31.99,2.26
11.97,0.09,0.08,24.5,2.33
11.93,0.5,0.12,24.5,2.29
11.96,0.1,0.12,24.5,2.31
11.96,0.1,0.12,24.5,2.31
12.06,2.14,0.09,26.27,2.33
11.97,0.09,0.08,24.5,2.33
11.97,0.09,0.08,24.5,2.33
10.93,3.67,0.11,14.99,2.21
11.53,1.08,0.09,8.04,2.2
11.07,1.03,0.11,8.54,2.19
11.62,2.25,0.1,14.3,2.24
11.81,3.08,0.08,15.19,2.27
11.69,3.42,0.1,14.86,2.27
11.88,1.49,0.08,24.5,2.28
11.53,1.08,0.09,8.04,2.2
11.69,3.42,0.1,14.86,2.27
13.3,18.18,0.21,21.86,2.11
13.32,16.04,0.22,22.57,2.11
13.32,15.3,0.2,22.57,2.11
13.31,13.04,0.18,18.93,2.25
13.31,13.98,0.21,18.93,2.25
13.24,8.89,0.2,23.73,2.21
13.27,10.38,0.18,23.73,2.23
13.12,5.18,0.21,23.37,2.14
13.2,7.54,0.2,23.5,2.19
12.96,1.34,0.18,24.7,2.28
13.17,6.56,0.21,23.84,2.21
12.84,1.06,0.22,14.79,2.31
12.91,0.09,0.14,14.79,2.33
3.76,0.1,0.06,80.24,2.66
3.76,0.1,0.06,80.24,2.66
3.76,0.1,0.06,80.24,2.66
3.76,0.1,0.06,80.24,2.66
3.76,0.1,0.06,80.24,2.66
3.66,1.26,0.06,80.24,2.57
3.76,0.1,0.06,80.24,2.66
3.76,0.1,0.06,80.24,2.66
13.31,17.23,0.22,21.86,2.11
13.3,11.99,0.19,19.56,2.23
13.29,18.94,0.2,21.25,2.11
13.3,18.37,0.2,22.71,2.11
13.24,21.8,0.17,24.46,2.13
13.27,20.25,0.17,21.25,2.11
12.52,21.44,0.07,61.68,1.86
12.66,23.99,0.08,55.23,1.96
12.6,22.84,0.07,66.57,1.86
13.02,27.93,0.2,26.11,2.23
12.3,7.75,0.11,34.68,2.15
12.29,7.58,0.11,34.68,2.17
12.53,14.12,0.07,1.17,1.44
12.55,15.1,0.07,2.19,1.25
12.45,11.79,0.09,-0.01,1.81
12.23,16.64,0.03,0.13,1.61
12.55,14.9,0.07,1.17,1.37
12.57,15.89,0.05,2.19,0.79
12.38,9.96,0.17,17.76,1.92
12.47,12.35,0.09,0.0,1.75
12.23,16.64,0.03,0.13,1.61
12.31,17.77,0.03,14.88,1.61
12.24,16.82,0.03,0.13,1.61
12.42,19.48,0.05,39.05,1.8
12.41,19.29,0.06,39.05,1.8
13.32,16.04,0.22,22.57,2.11
13.18,23.9,0.18,26.63,2.18
13.25,21.45,0.17,22.4,2.13
13.07,4.01,0.18,23.37,2.18
13.07,4.01,0.18,23.37,2.18
12.97,28.88,0.19,70.59,2.24
13.08,26.62,0.19,27.55,2.21
13.21,7.92,0.2,23.5,2.19
11.09,0.66,0.11,8.34,2.18
11.04,1.6,0.11,8.45,2.19
11.0,2.36,0.1,9.31,2.11
10.94,3.48,0.11,14.99,2.21
10.99,2.55,0.1,9.31,2.11
10.87,4.59,0.12,18.51,2.27
10.8,5.74,0.12,40.45,2.24
10.88,4.4,0.12,18.51,2.27
10.72,6.9,0.12,47.95,2.25
10.69,7.28,0.12,27.79,2.26
10.76,6.32,0.12,29.37,2.25
10.74,6.51,0.12,29.37,2.25
6.34,10.78,0.01,2.11,1.28
10.51,9.71,0.01,2.79,1.29
10.51,9.71,0.01,2.79,1.29
10.54,9.36,0.06,11.77,1.6
10.52,9.54,0.06,11.77,1.6
10.65,7.84,0.12,50.42,2.26
10.64,8.03,0.12,50.42,2.26
10.58,8.79,0.05,74.97,2.23
10.89,4.22,0.12,18.71,2.26
10.88,4.4,0.12,18.51,2.27
10.78,5.93,0.12,40.45,2.24
10.83,5.16,0.12,18.37,2.24
10.73,6.7,0.12,47.95,2.25
6.34,10.59,0.01,2.11,1.28
6.34,10.01,0.01,2.79,1.29
6.35,11.35,0.01,1.76,1.27
6.34,12.69,0.01,1.95,1.24
6.34,12.31,0.01,1.7,1.25
6.34,11.93,0.01,1.36,1.26
6.34,10.59,0.01,2.11,1.28
6.34,12.69,0.01,1.95,1.24
6.34,11.54,0.01,1.36,1.26
11.76,4.27,0.07,13.62,2.27
11.73,4.01,0.11,13.62,2.27
12.19,4.8,0.1,35.31,2.25
12.09,2.85,0.14,27.08,2.3
12.08,2.66,0.13,27.08,2.3
12.13,3.57,0.09,31.99,2.29
12.0,0.96,0.08,24.5,2.33
11.87,1.69,0.08,20.16,2.28
12.03,1.65,0.1,24.5,2.33
11.9,1.09,0.12,24.5,2.28
11.87,1.69,0.08,20.16,2.28
11.87,1.69,0.08,20.16,2.28
11.79,3.48,0.08,15.19,2.27
11.79,3.48,0.08,15.19,2.27
11.83,2.48,0.08,15.19,2.27
12.22,5.53,0.06,35.31,2.21
12.21,5.35,0.15,35.31,2.25
12.19,4.8,0.1,35.31,2.25
12.22,5.53,0.06,35.31,2.21
12.21,5.35,0.15,35.31,2.25
12.21,5.35,0.15,35.31,2.25
12.16,4.14,0.14,31.99,2.29
12.16,4.14,0.14,31.99,2.29
12.18,4.63,0.12,31.99,2.25
12.0,0.79,0.09,24.5,2.33
12.11,3.23,0.14,31.99,2.3
11.97,0.09,0.08,24.5,2.33
11.97,0.09,0.08,24.5,2.33
11.96,0.1,0.12,24.5,2.31
11.96,0.1,0.12,24.5,2.31
11.9,1.09,0.12,24.5,2.28
11.92,0.7,0.12,24.5,2.29
11.96,0.1,0.12,24.5,2.31
11.96,0.1,0.12,24.5,2.31
11.96,0.1,0.12,24.5,2.31
11.96,0.1,0.12,24.5,2.31
11.96,0.1,0.12,24.5,2.31
12.17,4.3,0.12,31.99,2.26
12.07,2.47,0.13,27.08,2.33
12.14,3.68,0.09,31.99,2.29
12.05,1.98,0.09,26.27,2.33
12.11,3.23,0.14,31.99,2.3
11.97,0.09,0.08,24.5,2.33
12.0,0.79,0.09,24.5,2.33
11.97,0.09,0.08,24.5,2.33
11.96,0.1,0.12,24.5,2.31
11.97,0.09,0.08,24.5,2.33
11.96,0.1,0.12,24.5,2.31
12.0,0.79,0.09,24.5,2.33
11.97,0.09,0.08,24.5,2.33
12.0,0.79,0.09,24.5,2.33
11.97,0.09,0.08,24.5,2.33
12.0,0.79,0.09,24.5,2.33
10.93,3.67,0.11,14.99,2.21
10.83,5.16,0.12,18.37,2.24
10.81,5.54,0.12,16.45,2.24
11.05,1.41,0.11,8.45,2.19
11.01,2.17,0.11,8.18,2.16
11.49,0.49,0.09,7.07,2.14
11.1,0.47,0.11,8.34,2.18
11.57,1.66,0.09,12.38,2.24
11.53,1.08,0.09,8.04,2.2
11.49,0.49,0.09,7.07,2.14
11.53,1.08,0.09,8.04,2.2
11.69,3.42,0.1,14.86,2.27
11.78,3.68,0.07,15.27,2.28
11.73,4.01,0.11,13.62,2.27
11.86,1.89,0.08,17.42,2.27
11.82,2.88,0.08,15.19,2.27
11.69,3.42,0.1,14.86,2.27
11.65,2.84,0.1,14.3,2.26
11.76,4.07,0.08,15.27,2.27
11.57,1.66,0.09,12.38,2.24
11.65,2.84,0.1,14.3,2.26
11.62,2.25,0.1,14.3,2.24
11.89,1.29,0.12,24.5,2.28
11.88,1.49,0.08,24.5,2.28
11.89,1.29,0.12,24.5,2.28
11.89,1.29,0.12,24.5,2.28
11.01,2.17,0.11,8.18,2.16
11.57,1.66,0.09,12.38,2.24
11.08,0.84,0.11,8.54,2.19
11.04,1.6,0.11,8.45,2.19
11.79,3.48,0.08,15.19,2.27
