lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-131.55,57.06,42,16101,-121.006,62.111000000000004,0.048,190,-126.45,61.24,9.31,-86.99,1.48,-163.22,0.17,66.68,918,101,6.11,52.08,0.49,-9.29,-1.42,-0.43,9.78,-95.55,-0.95,-9.73,7.09,0.0,32.08,53.04,1.64
-127.27,54.23,149,16101,-62.873999999999995,48.145,0.07400000000000001,507,-69.23,48.47,1.84,-23.04,2.73,-95.64,0.2,92.47,902,16111,8.66,8.66,1.7,-0.72,-0.27,-2.71,-3.72,-67.49,1.42,-3.43,96.33,0.04,17.12,155.32,2.71
-127.69,53.75,174,16101,-59.894,46.783,0.066,382,-65.36,46.31,10.35,-2.44,1.94,-130.74,0.19,83.03,902,16111,5.11,5.11,10.34,-0.44,-1.27,-1.47,-9.27,-11.91,9.07,-1.91,80.33,0.2,9.72,130.09,2.53
-127.02,53.86,160,16101,-61.597,44.672,0.078,512,-67.86,44.49,9.89,-18.67,1.99,150.79,0.19,85.63,902,16111,6.78,6.78,9.37,-3.17,-1.74,0.97,-7.94,-16.33,7.62,-2.23,95.38,0.19,13.03,154.72,2.83
-127.18,53.85,102,16101,-83.803,57.92100000000001,0.055,400,-89.3,56.9,8.41,-6.9,4.9,-122.05,0.19,67.76,902,101,12.35,45.86,8.35,-1.01,-2.6,-4.16,-7.7,-42.04,5.72,-5.16,64.19,0.14,44.15,135.69,2.11
-125.41,49.68,84,16110,-96.616,57.815,0.013000000000000001,309,-97.86,57.45,13.76,2.11,4.84,-120.09,0.19,54.49,902,101,16.44,54.0,13.75,0.51,-2.43,-4.19,-11.89,-18.06,11.31,-3.69,69.94,0.25,28.02,140.63,2.58
-125.96,49.25,22,16110,-121.62100000000001,52.875,0.013000000000000001,266,-122.85,52.72,6.01,-30.65,2.1,166.27,0.17,73.51,903,101,0.09,15.82,5.17,-3.07,-2.04,0.5,-4.04,-39.08,3.13,-2.55,13.09,0.04,49.24,62.77,1.7
-125.99,49.27,211,16110,-90.54799999999999,32.823,0.032,372,-88.93,34.05,4.46,18.5,9.23,-177.12,0.19,232.52,131,16111,14.88,14.88,4.23,1.42,-9.21,-0.46,5.07,169.33,-4.98,0.94,117.66,0.09,5.18,153.05,0.76
-107.24,25.01,20,104,-103.262,28.096,0.018000000000000002,421,-104.17,27.47,7.69,24.43,3.04,-168.12,0.16,55.08,902,105,2.64,2.64,7.0,3.18,-2.98,-0.63,-4.77,32.58,4.02,2.57,2.6,0.02,22.4,46.36,1.22
-109.6,32.93,135,101,-61.946000000000005,27.162,0.085,457,-67.34,26.31,6.96,-4.76,2.57,-133.1,0.19,65.37,902,101,15.36,15.36,6.93,-0.58,-1.76,-1.88,-5.73,-25.22,5.18,-2.44,95.94,0.14,15.79,155.27,2.71
-127.44,53.8,152,16101,-62.793,47.222,0.07200000000000001,499,-68.83,47.25,10.65,-16.46,1.57,-178.49,0.19,88.18,902,16111,7.68,7.68,10.21,-3.02,-1.57,-0.04,-9.17,-19.59,8.63,-3.07,95.44,0.2,16.97,154.9,2.71
-109.15,28.37,174,104,-56.501999999999995,19.587,0.065,639,-60.44,19.39,8.83,-23.66,1.3,-141.21,0.0,104.46,902,2000,0.0,27.04,8.09,-3.54,-1.01,-0.81,-8.31,-31.6,7.08,-4.36,82.68,0.0,6.51,148.89,2.79
-126.32,55.19,114,16101,-74.005,56.508,0.076,396,-81.42,55.17,15.58,29.39,5.2,-129.13,0.19,70.41,902,101,11.79,46.42,13.57,7.65,-3.28,-4.03,-10.91,19.15,10.31,3.58,70.54,0.24,44.43,141.09,2.32
-109.5,30.3,136,101,-62.713,24.572,0.067,460,-66.92,24.1,6.81,-23.2,2.46,-149.4,0.2,83.8,902,101,12.84,12.84,6.26,-2.68,-2.11,-1.25,-5.71,-43.37,4.15,-3.92,96.03,0.13,15.87,155.28,2.71
-126.16,54.94,217,16101,-52.852,29.122,0.047,1408,-55.94,29.16,6.15,24.82,4.15,-112.01,0.2,92.37,131,101,4.74,4.74,5.58,2.58,-1.55,-3.85,-4.23,-17.29,4.04,-1.26,36.79,0.08,0.0,101.36,2.53
-110.07,29.9,67,101,-92.859,37.162,0.057,418,-96.64,36.01,12.64,-5.49,4.31,-167.98,0.2,67.65,902,101,16.24,16.24,12.58,-1.21,-4.22,-0.9,-8.62,-14.17,8.36,-2.11,55.58,0.21,13.38,126.82,2.27
-107.35,25.67,212,104,-54.871,0.051,0.084,1074,-59.68,0.33,5.72,11.87,-3.68,-82.59,0.2,90.89,902,101,4.28,10.79,5.6,1.18,0.47,-3.65,-6.58,-21.89,6.1,-2.45,60.64,0.1,0.05,123.66,2.52
-109.73,30.38,20,101,-105.639,33.53,0.052000000000000005,376,-108.77,32.08,7.32,18.66,3.15,-176.16,0.13,60.22,902,105,0.95,8.87,6.93,2.34,-3.15,-0.21,-4.35,29.57,3.78,2.15,0.86,0.01,33.21,43.66,1.16
-126.24,55.29,128,16101,-65.693,53.137,0.078,411,-72.91,52.22,15.54,5.55,3.04,-142.82,0.17,74.35,902,101,10.36,44.72,15.47,1.5,-2.42,-1.84,-13.05,-1.44,13.05,-0.33,78.37,0.26,19.91,143.96,2.52
-107.72,26.99,219,104,-55.026,-1.107,0.087,1133,-60.0,-0.78,2.52,57.54,-3.68,-83.66,0.19,93.49,131,101,3.11,11.81,1.35,2.12,0.41,-3.66,-2.34,-40.64,1.78,-1.52,76.57,0.03,0.25,145.14,1.0
-107.75,27.0,145,104,-62.051,18.701,0.066,681,-65.86,17.68,3.1,-0.89,-3.05,-73.3,0.2,75.79,902,101,2.58,6.78,3.1,-0.05,0.88,-2.92,-4.96,-36.81,3.97,-2.97,87.66,0.06,19.89,151.6,2.68
-126.9,54.81,93,16101,-88.985,61.097,0.068,356,-96.11,59.5,11.78,-0.61,4.85,-124.51,0.19,62.86,902,101,11.79,46.42,11.78,-0.13,-2.75,-4.0,-9.9,-24.56,9.0,-4.12,60.78,0.2,29.96,132.4,2.54
-126.23,55.0,13,16101,-123.985,57.273,0.085,302,-128.01,53.0,4.46,-9.86,2.33,169.75,0.18,46.94,903,101,0.09,17.05,4.4,-0.76,-2.29,0.41,-2.14,-9.63,2.11,-0.36,3.25,0.02,27.81,47.52,1.21
-126.88,56.11,107,16101,-78.52,58.825,0.08199999999999999,351,-87.35,57.97,9.52,-22.22,4.37,-149.47,0.2,74.46,902,101,10.15,48.06,8.81,-3.6,-3.76,-2.22,-7.68,-49.23,5.02,-5.82,61.19,0.15,39.51,133.67,2.08
