conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,dist_nearest_edge,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent,label
1.59,-14.06,-2.72,-80.43,0.19,12.01,1.55,-0.39,0.45,-2.69,-3.66,-57.02,1.99,-3.07,79.07,24.2,152.68,2.69,False
16.45,59.1,5.97,-95.27,0.17,20.76,8.45,14.12,-0.55,-5.95,-11.38,45.85,7.93,8.17,89.75,21.24,153.9,2.7,False
18.42,-17.6,4.67,-161.09,0.15,0.07,17.56,-5.57,-4.42,-1.51,-14.92,-28.35,13.13,-7.09,87.72,41.74,151.65,2.68,False
6.91,-28.81,2.54,-156.4,0.19,14.6,6.06,-3.33,-2.32,-1.02,-5.73,-49.23,3.74,-4.34,95.56,15.67,155.45,2.71,False
11.42,3.27,4.36,-169.72,0.2,2.92,11.4,0.65,-4.29,-0.78,-7.11,-1.35,7.11,-0.17,84.29,10.13,149.86,2.67,False
14.82,-8.1,3.42,-161.2,0.16,2.89,14.67,-2.09,-3.23,-1.1,-11.88,-15.51,11.44,-3.18,101.38,25.54,157.46,2.73,False
7.46,19.62,-3.63,-78.32,0.19,11.62,7.02,2.5,0.74,-3.56,-7.83,-8.0,7.75,-1.09,94.17,18.69,154.48,2.76,False
2.55,24.36,-4.39,-68.14,0.2,2.37,2.32,1.05,1.64,-4.08,-4.98,-37.47,3.95,-3.03,91.46,18.59,153.36,2.69,False
7.12,-31.14,-1.1,45.47,0.19,0.1,6.09,-3.68,0.77,0.78,-7.45,-23.23,6.85,-2.94,188.58,12.98,1103.82,1.55,False
1.33,27.61,-4.57,-63.6,0.19,0.56,1.18,0.62,2.03,-4.09,-4.73,-47.41,3.2,-3.48,83.79,23.18,154.75,2.7,False
3.43,-50.06,1.75,162.93,0.15,0.07,2.2,-2.63,-1.67,0.51,-2.18,-76.14,0.52,-2.12,19.88,32.14,73.84,1.94,False
8.58,31.22,9.09,164.0,0.19,5.62,7.34,4.45,-8.74,2.51,7.09,101.48,-1.41,6.95,82.54,9.64,148.84,1.98,False
1.63,48.13,6.0,-112.38,0.2,12.29,1.09,1.21,-2.28,-5.55,4.49,-105.93,-1.23,-4.32,31.96,0.03,100.81,2.42,False
14.52,3.4,4.45,-149.37,0.17,0.79,14.49,0.86,-3.83,-2.27,-10.75,-7.72,10.65,-1.44,56.55,57.73,127.85,2.07,False
14.62,3.38,4.54,-149.59,0.17,0.79,14.6,0.86,-3.91,-2.3,-10.78,-7.85,10.68,-1.47,62.48,51.17,132.06,2.3,False
7.58,4.93,3.11,-90.01,0.19,7.68,7.55,0.65,-0.0,-3.11,-7.94,-18.26,7.54,-2.49,95.48,14.63,154.88,2.76,False
5.77,12.5,4.06,-123.26,0.19,1.61,5.64,1.25,-2.23,-3.4,-4.04,-32.01,3.43,-2.14,34.93,0.0,98.45,2.41,False
18.54,10.72,4.7,-132.64,0.16,2.89,18.22,3.45,-3.19,-3.46,-15.03,-0.06,15.03,-0.01,92.94,33.98,154.02,2.7,False
15.79,36.64,5.36,-124.34,0.19,16.44,12.67,9.43,-3.02,-4.43,-10.87,27.19,9.67,4.97,80.11,42.0,147.34,2.47,False
5.73,12.61,4.05,-122.82,0.19,1.23,5.59,1.25,-2.19,-3.4,-4.03,-32.18,3.41,-2.15,34.54,0.0,97.84,2.47,False
7.4,-13.41,2.86,-148.24,0.19,23.98,7.2,-1.72,-2.43,-1.5,-5.76,-33.89,4.78,-3.21,99.49,15.48,156.71,2.72,False
7.78,8.24,4.89,-122.96,0.19,12.53,7.7,1.12,-2.66,-4.1,-5.83,-30.69,5.02,-2.98,63.96,43.22,135.48,2.16,False
1.89,-15.0,5.8,132.62,0.19,3.89,1.82,-0.49,-3.93,4.27,4.32,119.19,-2.11,3.77,170.53,14.28,1616.63,2.78,False
9.97,-15.26,4.53,-144.71,0.19,12.53,9.61,-2.62,-3.69,-2.62,-7.88,-41.67,5.89,-5.24,63.87,37.84,135.39,2.11,False
5.25,11.04,-3.7,-81.15,0.2,5.46,5.15,1.01,0.57,-3.65,-6.32,-24.55,5.75,-2.63,73.81,0.55,142.7,1.3,False
15.73,24.02,6.46,-144.24,0.18,15.12,14.36,6.4,-5.24,-3.78,-9.5,15.81,9.14,2.59,89.78,22.31,152.61,2.65,False
6.01,-30.65,2.1,166.27,0.17,0.09,5.17,-3.07,-2.04,0.5,-4.04,-39.08,3.13,-2.55,13.09,49.24,62.77,1.7,False
5.73,12.61,4.05,-122.86,0.19,1.23,5.59,1.25,-2.2,-3.4,-4.03,-32.19,3.41,-2.15,34.63,0.0,97.99,2.45,False
15.38,13.38,2.98,-134.49,0.19,15.18,14.97,3.56,-2.09,-2.13,-12.96,6.38,12.88,1.44,90.06,18.02,142.18,2.42,False
9.55,24.86,5.05,-101.78,0.19,11.33,8.67,4.02,-1.03,-4.94,-7.7,-7.15,7.64,-0.96,89.39,11.12,152.41,2.69,False
1.5,-82.08,1.84,-154.52,0.2,0.1,0.21,-1.49,-1.66,-0.79,2.7,-122.61,-1.46,-2.28,98.65,17.56,156.39,2.73,False
7.56,61.52,-4.46,-79.87,0.19,7.6,3.61,6.65,0.78,-4.39,-4.95,27.33,4.39,2.27,78.18,6.75,146.39,0.77,False
4.09,-14.63,2.58,170.84,0.19,1.99,3.96,-1.03,-2.55,0.41,-1.54,-24.06,1.41,-0.63,5.65,91.06,48.16,1.52,False
17.29,31.98,5.74,-118.5,0.17,11.44,14.67,9.16,-2.74,-5.05,-12.62,18.93,11.94,4.09,85.11,33.4,150.35,2.66,False
1.5,-43.35,-3.37,-64.87,0.2,10.05,1.09,-1.03,1.43,-3.05,-4.8,-58.37,2.52,-4.08,76.24,19.47,147.24,2.64,False
14.47,77.82,-4.71,-71.52,0.2,6.19,3.05,14.15,1.49,-4.47,-10.69,64.65,4.58,9.66,50.36,85.11,120.5,2.04,False
11.44,19.62,4.57,-153.69,0.17,0.08,10.77,3.84,-4.09,-2.02,-6.92,14.87,6.69,1.78,84.11,10.41,149.78,2.66,False
9.76,13.6,1.95,-114.63,0.2,6.11,9.48,2.29,-0.81,-1.77,-8.69,3.46,8.68,0.53,81.92,6.21,149.15,2.8,False
5.36,-73.98,1.8,175.09,0.19,15.86,1.48,-5.15,-1.8,0.15,4.99,-93.73,-0.32,-4.98,11.54,49.8,60.24,1.8,False
12.4,6.93,2.32,-172.38,0.19,5.6,12.31,1.5,-2.3,-0.31,-10.08,6.9,10.0,1.21,8.48,33.28,55.37,1.69,False
8.44,36.62,9.06,169.34,0.2,6.91,6.78,5.04,-8.91,1.68,7.03,107.71,-2.14,6.7,152.9,10.74,155.98,2.56,False
7.98,37.72,-3.63,-77.22,0.2,0.1,6.31,4.88,0.8,-3.54,-7.22,10.4,7.1,1.3,49.31,79.64,120.04,2.23,False
10.07,29.84,1.88,-96.52,0.19,10.5,8.73,5.01,-0.21,-1.87,-9.07,20.2,8.52,3.13,83.03,14.33,151.83,2.79,False
7.38,39.7,4.43,-101.18,0.2,9.97,5.68,4.71,-0.86,-4.35,-4.84,4.43,4.83,0.37,83.44,12.22,149.45,0.76,False
10.09,-7.35,1.16,-169.59,0.19,11.26,10.01,-1.29,-1.14,-0.21,-8.99,-9.7,8.86,-1.52,94.42,20.77,154.6,2.71,False
9.57,15.73,5.0,-120.13,0.19,27.37,9.22,2.6,-2.51,-4.32,-6.91,-14.39,6.69,-1.72,79.64,26.67,147.32,2.28,False
16.05,34.15,6.2,-129.57,0.19,26.99,13.29,9.01,-3.95,-4.78,-10.26,24.18,9.36,4.2,91.2,24.32,153.25,2.69,False
8.28,37.05,8.98,169.05,0.19,3.69,6.61,4.99,-8.82,1.71,7.04,108.38,-2.22,6.68,162.04,9.24,161.56,2.29,False
1.49,76.93,6.03,-97.12,0.2,10.51,0.34,1.45,-0.75,-5.99,4.56,-95.67,-0.45,-4.53,53.67,6.84,124.28,2.51,False
14.39,-45.39,3.83,172.99,0.15,0.07,10.11,-10.25,-3.8,0.47,-11.64,-57.14,6.32,-9.78,101.93,26.82,156.51,2.72,False
14.29,9.75,2.62,-135.27,0.19,24.4,14.08,2.42,-1.86,-1.85,-12.24,2.74,12.22,0.58,93.89,19.99,150.16,2.68,False
15.62,29.42,5.25,-129.1,0.19,11.79,13.6,7.67,-3.31,-4.07,-10.91,19.07,10.31,3.56,74.05,44.51,143.71,2.44,False
4.4,9.56,2.2,159.36,0.18,0.09,4.34,0.73,-2.06,0.78,-2.73,33.37,2.28,1.5,1.63,15.62,44.75,0.72,False
2.82,29.42,-4.22,-87.62,0.19,11.15,2.46,1.39,0.18,-4.21,-3.86,-47.09,2.63,-2.83,91.76,15.7,153.49,2.69,False
15.46,13.69,3.01,-135.02,0.19,13.84,15.02,3.66,-2.13,-2.13,-12.99,6.81,12.9,1.54,91.56,19.6,145.79,2.52,False
8.85,46.22,-6.93,-68.52,0.19,11.22,6.12,6.39,2.54,-6.45,-8.67,-0.42,8.67,-0.06,87.66,4.81,139.36,2.66,False
4.36,55.51,5.41,-113.43,0.2,2.44,2.47,3.59,-2.15,-4.97,-1.41,-76.82,0.32,-1.38,83.47,11.73,149.46,2.66,False
8.85,5.0,6.89,-106.11,0.19,0.09,8.81,0.77,-1.91,-6.62,-9.05,-40.34,6.9,-5.86,53.89,3.9,124.83,2.53,False
3.79,38.78,-3.53,-88.04,0.19,10.05,2.96,2.37,0.12,-3.53,-3.3,-20.29,3.09,-1.14,25.7,0.0,83.47,2.37,False
7.09,-4.37,3.24,-147.53,0.19,13.65,7.07,-0.54,-2.73,-1.74,-4.9,-27.59,4.34,-2.27,88.05,15.84,148.55,2.65,False
1.92,-18.06,2.73,-91.86,0.19,5.98,1.83,-0.6,-0.09,-2.73,-3.75,-62.44,1.73,-3.32,98.94,16.38,156.34,2.72,False
1.77,13.95,-4.53,-76.06,0.19,3.88,1.72,0.43,1.09,-4.4,-4.86,-54.81,2.8,-3.98,87.03,17.39,147.6,2.63,False
9.09,13.98,2.11,-159.4,0.19,14.14,8.82,2.2,-1.98,-0.74,-6.99,12.17,6.83,1.47,19.38,51.71,73.07,1.96,False
1.79,14.32,-4.53,-75.96,0.19,3.15,1.73,0.44,1.1,-4.39,-4.86,-54.44,2.83,-3.95,84.45,18.2,146.71,2.63,False
4.45,-34.24,2.41,147.02,0.17,0.09,3.68,-2.5,-2.02,1.31,-2.04,-35.92,1.65,-1.2,11.06,15.76,59.58,1.53,False
5.84,-31.5,2.11,166.47,0.17,0.09,4.98,-3.05,-2.05,0.49,-3.87,-40.89,2.93,-2.54,9.02,8.25,56.59,1.78,False
1.5,-82.08,1.84,-154.71,0.19,0.09,0.21,-1.49,-1.67,-0.79,2.7,-122.76,-1.46,-2.27,99.67,17.87,156.78,2.76,False
8.86,46.03,-6.93,-68.53,0.19,11.22,6.15,6.38,2.54,-6.45,-8.7,-0.53,8.7,-0.08,88.68,4.96,138.46,2.65,False
10.35,-2.39,1.94,-130.63,0.19,5.11,10.34,-0.43,-1.26,-1.47,-9.27,-11.86,9.07,-1.91,75.9,8.63,126.53,2.52,False
10.35,-2.55,1.94,-130.93,0.19,6.36,10.34,-0.46,-1.27,-1.46,-9.27,-12.0,9.07,-1.93,89.88,12.62,143.01,2.6,False
9.86,25.75,5.26,-108.88,0.2,2.17,8.89,4.29,-1.7,-4.97,-7.23,-5.71,7.2,-0.72,85.04,28.5,150.3,2.67,False
4.45,-9.6,2.32,169.51,0.18,0.09,4.39,-0.74,-2.28,0.42,-2.13,-8.83,2.1,-0.33,3.02,37.98,46.93,1.25,False
9.62,-22.54,1.77,141.47,0.2,10.12,8.89,-3.69,-1.39,1.1,-7.94,-19.31,7.49,-2.62,95.4,14.16,154.96,2.84,False
18.65,-24.18,4.76,-168.16,0.19,15.57,17.01,-7.64,-4.66,-0.98,-15.06,-34.92,12.35,-8.62,95.33,21.7,149.56,2.58,False
3.23,-10.39,5.7,-142.02,0.2,0.1,3.18,-0.58,-4.49,-3.51,4.27,-108.19,-1.33,-4.06,46.5,2.04,117.78,2.49,False
0.87,-43.04,3.42,160.48,0.18,0.09,0.64,-0.59,-3.22,1.14,2.65,168.1,-2.59,0.55,95.9,10.52,154.71,2.84,False
8.3,41.71,4.85,-112.35,0.2,7.93,6.19,5.52,-1.85,-4.49,-4.45,13.69,4.32,1.05,77.71,2.88,136.01,2.57,False
8.82,49.43,9.11,-176.77,0.19,10.0,5.74,6.7,-9.1,-0.51,7.03,118.53,-3.36,6.18,96.44,5.01,153.75,2.48,False
1.74,-35.7,2.73,-105.05,0.19,12.59,1.41,-1.01,-0.71,-2.63,-3.71,-79.15,0.7,-3.64,81.6,19.66,146.93,2.63,False
15.82,36.65,5.39,-124.41,0.19,16.63,12.69,9.44,-3.05,-4.45,-10.86,27.17,9.66,4.96,78.03,38.46,146.11,2.48,False
10.45,-30.71,1.4,167.23,0.19,11.81,8.98,-5.33,-1.37,0.31,-9.12,-33.53,7.6,-5.04,95.13,17.3,154.87,2.71,False
4.4,9.56,2.2,159.36,0.18,0.09,4.34,0.73,-2.06,0.78,-2.73,33.37,2.28,1.5,1.63,15.62,44.75,0.72,False
7.79,-42.42,3.64,178.66,0.17,6.33,5.75,-5.26,-3.64,0.08,-5.59,-67.65,2.12,-5.17,95.28,20.79,157.83,2.73,False
8.21,5.01,3.74,-102.52,0.2,10.05,8.18,0.72,-0.81,-3.65,-7.93,-21.97,7.35,-2.97,94.49,14.92,154.58,2.75,False
8.87,43.21,8.97,177.34,0.19,2.15,6.47,6.07,-8.96,0.42,6.94,111.01,-2.49,6.48,59.4,2.64,122.75,2.52,False
8.87,43.06,8.99,177.35,0.19,1.44,6.48,6.06,-8.98,0.42,6.92,111.08,-2.49,6.46,61.66,3.29,122.86,2.52,False
8.29,41.77,4.86,-112.65,0.2,8.33,6.18,5.52,-1.87,-4.49,-4.41,13.81,4.28,1.05,78.14,2.72,139.51,2.47,False
10.38,-31.06,1.35,167.03,0.19,12.97,8.89,-5.35,-1.32,0.3,-9.1,-33.8,7.56,-5.06,95.02,18.07,154.84,2.71,False
6.87,-13.89,4.79,-144.77,0.17,6.73,6.67,-1.65,-3.91,-2.76,-5.17,-58.07,2.74,-4.39,54.93,30.32,126.83,2.52,False
10.29,-6.61,1.92,-134.35,0.2,9.58,10.22,-1.18,-1.34,-1.38,-9.24,-16.1,8.88,-2.56,80.51,12.6,141.98,2.61,False
3.6,46.15,-3.55,-81.54,0.2,8.28,2.49,2.59,0.52,-3.51,-3.16,-16.56,3.03,-0.9,28.45,0.0,89.93,2.37,False
9.7,-30.84,2.15,155.59,0.19,15.86,8.33,-4.97,-1.95,0.89,-7.56,-32.49,6.38,-4.06,20.78,43.78,75.41,1.97,False
1.5,-81.92,-2.72,-66.23,0.19,1.23,0.21,-1.49,1.1,-2.49,-4.18,-71.79,1.31,-3.98,88.45,11.2,126.79,2.54,False
1.92,39.74,-4.49,-49.87,0.12,0.06,1.47,1.23,2.89,-3.43,-4.89,-26.89,4.36,-2.21,80.72,13.74,134.25,2.56,False
4.4,6.0,2.27,156.58,0.18,3.66,4.38,0.46,-2.08,0.9,-2.67,30.55,2.3,1.36,7.71,21.92,54.15,1.28,False
6.01,-30.65,2.1,166.27,0.17,0.09,5.17,-3.07,-2.04,0.5,-4.04,-39.08,3.13,-2.55,13.09,49.24,62.77,1.7,False
10.34,24.06,1.95,-104.77,0.18,0.09,9.44,4.22,-0.5,-1.88,-9.24,14.61,8.95,2.33,76.46,7.25,125.0,2.54,False
1.9,39.35,-4.49,-50.01,0.12,0.06,1.47,1.21,2.89,-3.44,-4.9,-27.26,4.35,-2.24,82.24,14.65,136.25,2.57,False
4.4,6.0,2.27,156.58,0.18,3.66,4.38,0.46,-2.08,0.9,-2.67,30.55,2.3,1.36,7.71,21.92,54.15,1.28,False
6.01,-30.11,2.12,163.67,0.17,0.09,5.2,-3.02,-2.03,0.59,-3.98,-37.13,3.17,-2.4,10.69,32.13,63.11,1.63,False
5.58,12.95,4.01,-122.1,0.19,0.09,5.44,1.25,-2.13,-3.39,-3.95,-32.78,3.32,-2.14,35.09,0.0,98.71,2.38,False
8.19,15.27,4.91,-115.67,0.19,15.86,7.9,2.16,-2.13,-4.43,-6.18,-21.53,5.74,-2.27,69.34,36.27,140.14,2.12,False
9.64,13.71,2.14,-159.81,0.19,15.67,9.36,2.28,-2.01,-0.74,-7.51,12.04,7.34,1.57,20.78,43.78,75.41,1.97,False
8.28,15.1,4.92,-115.79,0.19,16.63,7.99,2.16,-2.14,-4.43,-6.25,-21.25,5.83,-2.27,69.97,36.27,140.65,2.12,False
1.39,-54.43,-3.39,-69.83,0.19,14.46,0.81,-1.13,1.17,-3.18,-4.75,-65.44,1.97,-4.32,73.77,21.31,149.24,2.67,False
4.4,9.56,2.2,159.36,0.18,0.09,4.34,0.73,-2.06,0.78,-2.73,33.37,2.28,1.5,1.63,15.62,44.75,0.72,False
1.72,-34.84,2.72,-104.7,0.19,12.97,1.41,-0.98,-0.69,-2.63,-3.68,-78.79,0.72,-3.61,95.83,19.13,155.19,2.71,False
