conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,dist_nearest_edge,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent,label
1.88,38.26,-4.5,-50.38,0.19,0.1,1.48,1.17,2.87,-3.46,-4.91,-27.92,4.34,-2.3,87.56,13.44,139.56,2.6,FALSE
7.03,-9.1,2.2,-145.59,0.19,29.14,6.94,-1.11,-1.81,-1.24,-5.63,-24.62,5.11,-2.34,32.09,21.5,94.22,2.05,FALSE
4.43,-7.53,2.35,171.99,0.17,1.32,4.39,-0.58,-2.33,0.33,-2.08,-7.18,2.06,-0.26,5.87,13.13,51.36,1.35,FALSE
6.35,-25.22,2.12,166.66,0.17,0.09,5.74,-2.71,-2.07,0.49,-4.28,-30.78,3.68,-2.19,10.66,66.26,58.88,1.8,FALSE
2.89,11.12,-3.51,-78.28,0.2,2.37,2.84,0.56,0.71,-3.43,-4.57,-39.04,3.55,-2.88,89.43,19.77,152.45,2.69,FALSE
8.76,41.11,9.14,174.78,0.19,11,6.6,5.76,-9.1,0.83,7.04,110.81,-2.5,6.58,90.52,8.2,149.83,2.49,FALSE
8.31,41.65,4.84,-111.99,0.2,7.53,6.21,5.52,-1.81,-4.49,-4.5,13.53,4.37,1.05,76.83,2.72,133.28,2.52,FALSE
1.92,39.74,-4.49,-49.87,0.12,0.06,1.47,1.23,2.89,-3.43,-4.89,-26.89,4.36,-2.21,80.72,13.74,134.25,2.56,FALSE
5.41,-73.33,1.8,175.12,0.19,15.86,1.55,-5.19,-1.79,0.15,5.02,-92.79,-0.24,-5.02,18.05,48.92,67.35,1.83,FALSE
4.39,-13.8,2.42,166.82,0.18,3.84,4.26,-1.05,-2.35,0.55,-1.97,-14.76,1.91,-0.5,9.8,41.64,57.43,1.48,FALSE
2.7,-69.13,-2.06,-67.61,0.19,12.97,0.96,-2.52,0.78,-1.9,-4.75,-68.53,1.74,-4.42,82.31,20.51,149.83,2.66,FALSE
8.82,49.31,9.11,-176.77,0.19,8.83,5.75,6.69,-9.1,-0.51,7.01,118.51,-3.35,6.16,89.69,7.84,138.71,2.55,FALSE
8.65,40.64,9.14,174.78,0.19,4.22,6.57,5.64,-9.1,0.83,6.93,111.46,-2.54,6.45,134.13,9.4,125.29,2.5,FALSE
9.18,-15.26,2.13,169.82,0.17,0.09,8.85,-2.42,-2.1,0.38,-7.05,-16.61,6.76,-2.02,19.56,50.45,73.37,1.97,FALSE
7.71,-42.95,3.61,177.79,0.17,6.33,5.65,-5.25,-3.61,0.14,-5.5,-68.17,2.05,-5.11,92.47,21.14,157.19,2.72,FALSE
1.82,-23.92,2.73,-95.66,0.2,9.45,1.66,-0.74,-0.27,-2.71,-3.72,-68.06,1.39,-3.45,96.79,17.97,155.52,2.71,FALSE
4.47,-9.99,2.33,169.88,0.18,0.09,4.4,-0.78,-2.3,0.41,-2.14,-10.04,2.11,-0.37,2.42,23.08,46.46,1.2,FALSE
-9.31,-91.61,1.51,-167.64,0.17,6.8,-0.26,-9.3,-1.47,-0.32,9.79,-100.3,-1.75,-9.63,7.09,31.81,53.04,1.64,FALSE
4.48,4.63,2.29,157.47,0.18,3.66,4.46,0.36,-2.12,0.88,-2.65,27.8,2.34,1.24,10.17,55.56,58.12,1.49,FALSE
19.33,32.52,4.77,-123.99,0.19,15.38,16.3,10.39,-2.67,-3.96,-15.08,25.24,13.64,6.43,82.65,24.34,155.04,2.69,FALSE
8.28,41.8,4.87,-112.73,0.2,8.53,6.17,5.52,-1.88,-4.49,-4.4,13.84,4.27,1.05,78.17,5.44,136.09,2.41,FALSE
10.4,-30.72,1.37,166.61,0.19,12.78,8.94,-5.31,-1.33,0.32,-9.11,-33.38,7.6,-5.01,95.43,17.1,155.12,2.71,FALSE
3.22,-45.47,1.91,171.39,0.17,5.78,2.26,-2.3,-1.88,0.29,-2.05,-79.61,0.37,-2.02,11.19,28.46,58.97,1.54,FALSE
1.71,-31.14,2.72,-100.87,0.19,13.16,1.47,-0.89,-0.51,-2.67,-3.68,-75.06,0.95,-3.56,95.83,19.13,155.19,2.71,FALSE
10.13,35.25,-5.25,-88.33,0.2,9.46,8.27,5.84,0.15,-5.25,-8.46,4.23,8.44,0.62,60.12,2.38,131.72,2.6,FALSE
5.84,-31.5,2.11,166.47,0.17,0.09,4.98,-3.05,-2.05,0.49,-3.87,-40.89,2.93,-2.54,9.02,8.25,56.59,1.78,FALSE
1.5,-82.08,-2.99,-75.81,0.19,0.09,0.21,-1.49,0.73,-2.9,-4.48,-77.98,0.93,-4.39,98.35,19.94,156.27,2.82,FALSE
8.87,42.91,9,177.35,0.19,0.48,6.5,6.04,-8.99,0.42,6.91,111.11,-2.49,6.44,56.04,3.7,124.01,2.52,FALSE
5.6,12.89,4.01,-122.14,0.19,0.28,5.46,1.25,-2.14,-3.4,-3.97,-32.67,3.34,-2.14,34.74,0,98.15,2.44,FALSE
5.84,-31.5,2.11,166.47,0.17,0.09,4.98,-3.05,-2.05,0.49,-3.87,-40.89,2.93,-2.54,9.02,8.25,56.59,1.78,FALSE
10.81,-6.54,4.82,-139.27,0.19,16.63,10.74,-1.23,-3.65,-3.15,-8.31,-31.83,7.06,-4.38,72.38,37.34,141.25,2.36,FALSE
8.86,42.79,9.02,177.36,0.17,0.08,6.5,6.02,-9.01,0.42,6.89,111.3,-2.5,6.42,53.13,3.6,124.74,2.53,FALSE
12.4,6.95,4.89,-117.59,0.19,16.63,12.31,1.5,-2.27,-4.34,-10.41,-15.79,10.02,-2.83,67.04,37.82,138.24,2.2,FALSE
8.87,43.21,8.97,177.34,0.19,2.15,6.47,6.07,-8.96,0.42,6.94,111.01,-2.49,6.48,59.4,2.64,122.75,2.52,FALSE
11.57,-46.87,3.53,173.9,0.19,16.82,7.91,-8.44,-3.51,0.38,-9.21,-61.55,4.39,-8.1,70.44,21.89,141.03,2.6,FALSE
10.34,24.06,1.95,-104.77,0.18,0.09,9.44,4.22,-0.5,-1.88,-9.24,14.61,8.95,2.33,76.46,7.25,125,2.54,FALSE
1.5,-81.94,-2.72,-66.16,0.2,1.08,0.21,-1.49,1.1,-2.49,-4.18,-71.76,1.31,-3.97,101.43,15.8,157.05,2.73,FALSE
15.87,36.8,5.5,-124.09,0.19,16.63,12.71,9.51,-3.08,-4.56,-10.83,27.02,9.65,4.92,90.86,28.91,154.47,2.71,FALSE
8.9,-58.54,4.08,178.8,0.16,5.53,4.64,-7.59,-4.08,0.09,-7.51,-85.89,0.54,-7.49,56.03,50.86,128.36,2.1,FALSE
1.75,-34.23,2.72,-104.84,0.19,12.01,1.44,-0.98,-0.7,-2.63,-3.69,-78.4,0.74,-3.61,95.37,18.66,154.98,2.71,FALSE
1.51,6.55,-4.55,-84.18,0.19,10.71,1.5,0.17,0.46,-4.52,-4.77,-65.85,1.95,-4.35,73.23,21.65,152.03,2.67,FALSE
2.42,-65.6,-2.12,-56.47,0.19,6.52,1,-2.21,1.17,-1.77,-4.53,-61.4,2.17,-3.98,93.42,27.89,154.22,2.7,FALSE
8.78,41.17,9.14,174.78,0.19,11.92,6.61,5.78,-9.1,0.83,7.05,110.71,-2.49,6.6,88.77,8.66,144.28,2.75,FALSE
5.34,14.86,1.81,-127.87,0.18,7.42,5.16,1.37,-1.11,-1.43,-4.06,-1.06,4.06,-0.08,36.39,55.17,100.81,1.99,FALSE
8.76,0.82,4.93,-114.01,0.19,15.09,8.76,0.13,-2.01,-4.5,-8.03,-33,6.73,-4.37,69.22,31.7,139.18,2.2,FALSE
3.87,23,9.02,-173.77,0.18,0.09,3.56,1.51,-8.96,-0.98,5.43,174.51,-5.4,0.52,108.11,2.92,153.33,0.78,FALSE
17.66,35.27,4.57,-107.08,0.19,6.9,14.42,10.2,-1.34,-4.37,-14.3,24.02,13.07,5.82,55.49,88.87,126.66,2.35,FALSE
4.45,-7.79,2.36,172.24,0.17,1.32,4.41,-0.6,-2.34,0.32,-2.08,-8.01,2.06,-0.29,7.89,11.28,54.46,1.43,FALSE
10.35,-1.15,-1.47,-61.73,0.15,9.86,10.35,-0.21,0.7,-1.29,-11.15,-7.83,11.05,-1.52,29.1,16.76,89.05,1.96,FALSE
1.96,27.35,9.05,-173.48,0.18,0.09,1.74,0.9,-8.99,-1.03,7.25,-178.8,-7.25,-0.15,121.49,0.82,156.86,1.64,FALSE
7.8,-46.63,3.78,174.05,0.15,0.07,5.35,-5.67,-3.76,0.39,-5.51,-73.13,1.6,-5.27,103.96,22.96,158.65,2.74,FALSE
10.11,13.79,6.08,-141.12,0.19,2.52,9.81,2.41,-4.73,-3.82,-5.26,-15.03,5.08,-1.37,52.46,29.6,163.11,2.62,FALSE
1.16,21.93,-4.61,-77.08,0.19,2.24,1.08,0.43,1.03,-4.5,-4.57,-62.68,2.1,-4.06,104.41,34.64,154.47,2.71,FALSE
4.4,-16.81,2.3,134.55,0.18,5.97,4.21,-1.27,-1.61,1.64,-2.62,7.95,2.6,0.36,9.32,40.14,56.8,1.34,FALSE
15.93,-7.78,5.6,-168.94,0.19,18.15,15.79,-2.16,-5.5,-1.07,-10.79,-17.64,10.28,-3.27,90.86,28.28,155.21,2.71,FALSE
15.88,-7.89,5.5,-169.08,0.19,17.58,15.73,-2.18,-5.4,-1.04,-10.83,-17.52,10.33,-3.26,86.64,32.32,149.78,2.59,FALSE
10.32,-32.03,1.95,-160.81,0.2,0.88,8.75,-5.48,-1.84,-0.64,-9.23,-41.52,6.91,-6.12,72.68,6.73,124.99,2.54,FALSE
6.77,13.04,4.74,-132.8,0.2,9.76,6.59,1.53,-3.22,-3.48,-3.92,-30.26,3.39,-1.98,62.01,27.35,133.65,2.55,FALSE
1.5,-82.08,-2.71,-66.23,0.18,0.09,0.21,-1.49,1.09,-2.48,-4.18,-71.86,1.3,-3.97,100.14,15.56,156.97,2.73,FALSE
1.91,-29.1,4.5,-118.13,0.2,0.78,1.67,-0.93,-2.12,-3.97,4.92,-95.33,-0.46,-4.9,88.83,13.25,139.5,2.61,FALSE
8.17,35.68,-6.83,-89.27,0.19,9.87,6.63,4.76,0.09,-6.83,-7.06,-17.14,6.75,-2.08,72.34,4.71,142.67,2.75,FALSE
8.04,-9.23,1.2,-120.58,0.19,9.55,7.94,-1.29,-0.61,-1.04,-7.69,-17.58,7.33,-2.32,78.86,9.06,146.1,2.68,FALSE
15.64,-7.63,3.14,-157.21,0.16,3.05,15.5,-2.08,-2.9,-1.22,-13.02,-14.61,12.6,-3.28,65.21,29.67,151.81,2.68,FALSE
6.54,-14.72,2.28,-136.94,0.18,8.77,6.32,-1.66,-1.66,-1.56,-5.66,-34.48,4.67,-3.21,93.63,16.02,154.3,2.7,FALSE
8.17,15.26,4.9,-116.67,0.19,16.44,7.88,2.15,-2.2,-4.38,-6.08,-21.5,5.65,-2.23,68.6,41.77,139.55,2.17,FALSE
9.18,-15.26,2.13,169.82,0.17,0.09,8.85,-2.42,-2.1,0.38,-7.05,-16.61,6.76,-2.02,19.56,50.45,73.37,1.97,FALSE
10.09,35.15,4.99,-99.01,0.17,20.25,8.25,5.81,-0.78,-4.93,-7.51,6.78,7.45,0.89,85.75,33.91,150.7,2.5,FALSE
10.68,-6.93,4.75,-139.31,0.19,16.44,10.6,-1.29,-3.6,-3.09,-8.24,-32.18,6.97,-4.39,70.43,34.86,141,2.42,FALSE
10.56,-2.74,3.04,151.62,0.19,4.57,10.55,-0.51,-2.67,1.44,-7.94,6.53,7.88,0.9,95.88,11.94,155.08,2.84,FALSE
15.91,45.31,4.43,-111.43,0.19,6.82,11.19,11.31,-1.62,-4.13,-11.99,36.85,9.59,7.19,85.64,21.34,152.98,2.69,FALSE
1.5,-82.08,-2.99,-76,0.2,0.1,0.21,-1.49,0.72,-2.9,-4.48,-78.1,0.92,-4.39,98.04,11.83,156.15,2.82,FALSE
3.73,-8.13,5.52,-138.49,0.2,4.24,3.69,-0.53,-4.13,-3.66,4.18,-96.3,-0.46,-4.15,41.71,0.03,109.58,2.45,FALSE
5.25,-67.69,1.84,175.31,0.19,17.38,1.99,-4.86,-1.84,0.15,-4.7,-88.15,0.15,-4.69,21.7,47.65,77,1.9,FALSE
11.45,3.26,4.49,-170.03,0.2,1.34,11.44,0.65,-4.42,-0.78,-7.02,-1.37,7.01,-0.17,83.64,10.24,149.52,2.66,FALSE
13.28,4.58,2.53,-149.11,0.18,11.83,13.24,1.06,-2.17,-1.3,-11.08,-1.3,11.08,-0.25,23.06,37.53,79.87,2.32,FALSE
1.83,-23.85,2.73,-95.69,0.2,9.25,1.67,-0.74,-0.27,-2.71,-3.72,-67.99,1.4,-3.45,97,17.56,155.6,2.71,FALSE
9.31,-86.99,1.48,-163.22,0.17,6.11,0.49,-9.29,-1.42,-0.43,9.78,-95.55,-0.95,-9.73,7.09,32.08,53.04,1.64,FALSE
1.84,-23.04,2.73,-95.64,0.2,8.66,1.7,-0.72,-0.27,-2.71,-3.72,-67.49,1.42,-3.43,96.33,17.12,155.32,2.71,FALSE
10.35,-2.44,1.94,-130.74,0.19,5.11,10.34,-0.44,-1.27,-1.47,-9.27,-11.91,9.07,-1.91,80.33,9.72,130.09,2.53,FALSE
9.89,-18.67,1.99,150.79,0.19,6.78,9.37,-3.17,-1.74,0.97,-7.94,-16.33,7.62,-2.23,95.38,13.03,154.72,2.83,FALSE
8.41,-6.9,4.9,-122.05,0.19,12.35,8.35,-1.01,-2.6,-4.16,-7.7,-42.04,5.72,-5.16,64.19,44.15,135.69,2.11,FALSE
6.01,-30.65,2.1,166.27,0.17,0.09,5.17,-3.07,-2.04,0.5,-4.04,-39.08,3.13,-2.55,13.09,49.24,62.77,1.7,FALSE
13.76,2.11,4.84,-120.09,0.19,16.44,13.75,0.51,-2.43,-4.19,-11.89,-18.06,11.31,-3.69,69.94,28.02,140.63,2.58,FALSE
6.01,-30.65,2.1,166.27,0.17,0.09,5.17,-3.07,-2.04,0.5,-4.04,-39.08,3.13,-2.55,13.09,49.24,62.77,1.7,FALSE
4.46,18.5,9.23,-177.12,0.19,14.88,4.23,1.42,-9.21,-0.46,5.07,169.33,-4.98,0.94,117.66,5.18,153.05,0.76,FALSE
7.69,24.43,3.04,-168.12,0.16,2.64,7,3.18,-2.98,-0.63,-4.77,32.58,4.02,2.57,2.6,22.4,46.36,1.22,FALSE
4.45,-34.24,2.41,147.02,0.17,0.09,3.68,-2.5,-2.02,1.31,-2.04,-35.92,1.65,-1.2,11.06,15.76,59.58,1.53,FALSE
6.96,-4.76,2.57,-133.1,0.19,15.36,6.93,-0.58,-1.76,-1.88,-5.73,-25.22,5.18,-2.44,95.94,15.79,155.27,2.71,FALSE
10.65,-16.46,1.57,-178.49,0.19,7.68,10.21,-3.02,-1.57,-0.04,-9.17,-19.59,8.63,-3.07,95.44,16.97,154.9,2.71,FALSE
3.7,44.47,-3.54,-82.46,0.2,9.27,2.64,2.59,0.46,-3.51,-3.25,-16.09,3.12,-0.9,35.56,0,97.68,2.52,FALSE
8.83,-23.66,1.3,-141.21,0,0,8.09,-3.54,-1.01,-0.81,-8.31,-31.6,7.08,-4.36,82.68,6.51,148.89,2.79,FALSE
15.58,29.39,5.2,-129.13,0.19,11.79,13.57,7.65,-3.28,-4.03,-10.91,19.15,10.31,3.58,70.54,44.43,141.09,2.32,FALSE
6.81,-23.2,2.46,-149.4,0.2,12.84,6.26,-2.68,-2.11,-1.25,-5.71,-43.37,4.15,-3.92,96.03,15.87,155.28,2.71,FALSE
6.15,24.82,4.15,-112.01,0.2,4.74,5.58,2.58,-1.55,-3.85,-4.23,-17.29,4.04,-1.26,36.79,0,101.36,2.53,FALSE
12.64,-5.49,4.31,-167.98,0.2,16.24,12.58,-1.21,-4.22,-0.9,-8.62,-14.17,8.36,-2.11,55.58,13.38,126.82,2.27,FALSE
5.72,11.87,-3.68,-82.59,0.2,4.28,5.6,1.18,0.47,-3.65,-6.58,-21.89,6.1,-2.45,60.64,0.05,123.66,2.52,FALSE
1.83,-24.4,2.73,-95.82,0.2,9.25,1.66,-0.75,-0.28,-2.71,-3.74,-68.27,1.38,-3.47,87.79,18.11,144.22,2.62,FALSE
5.84,-31.5,2.11,166.47,0.17,0.09,4.98,-3.05,-2.05,0.49,-3.87,-40.89,2.93,-2.54,9.02,8.25,56.59,1.78,FALSE
7.32,18.66,3.15,-176.16,0.13,0.95,6.93,2.34,-3.15,-0.21,-4.35,29.57,3.78,2.15,0.86,33.21,43.66,1.16,FALSE
15.54,5.55,3.04,-142.82,0.17,10.36,15.47,1.5,-2.42,-1.84,-13.05,-1.44,13.05,-0.33,78.37,19.91,143.96,2.52,FALSE
2.52,57.54,-3.68,-83.66,0.19,3.11,1.35,2.12,0.41,-3.66,-2.34,-40.64,1.78,-1.52,76.57,0.25,145.14,1,FALSE
3.1,-0.89,-3.05,-73.3,0.2,2.58,3.1,-0.05,0.88,-2.92,-4.96,-36.81,3.97,-2.97,87.66,19.89,151.6,2.68,FALSE
11.78,-0.61,4.85,-124.51,0.19,11.79,11.78,-0.13,-2.75,-4,-9.9,-24.56,9,-4.12,60.78,29.96,132.4,2.54,FALSE
2.63,47.7,3.67,-91.74,0.19,1.97,1.77,1.94,-0.11,-3.67,-2.4,-45.75,1.68,-1.72,83.51,1.08,149.51,0.76,FALSE
4.46,-9.86,2.33,169.75,0.18,0.09,4.4,-0.76,-2.29,0.41,-2.14,-9.63,2.11,-0.36,3.25,27.81,47.52,1.21,FALSE
9.52,-22.22,4.37,-149.47,0.2,10.15,8.81,-3.6,-3.76,-2.22,-7.68,-49.23,5.02,-5.82,61.19,39.51,133.67,2.08,FALSE
