conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,dist_nearest_edge,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent,label
9.02,-17.3,1.79,155.18,0.2,20.19,8.61,-2.68,-1.62,0.75,-7.25,-15.39,6.99,-1.92,40.16,63.31,106.41,2.1,False
4.62,8.55,-1.41,-11.28,0.2,16.64,4.57,0.69,1.38,-0.28,-5.96,3.69,5.95,0.38,14.35,12.53,48.98,1.81,False
6.89,27.82,2.52,162.16,0.17,31.98,6.1,3.22,-2.4,0.77,-5.42,47.16,3.68,3.97,77.99,31.33,146.32,2.5,False
-2.88,108.67,2.21,-135.31,0.18,22.49,-0.92,2.73,-1.57,-1.56,2.74,155.07,-2.48,1.15,47.74,37.5,117.16,2.34,False
9.51,13.23,2.38,-100.74,0.18,18.95,9.26,2.18,-0.44,-2.34,-8.82,-1.08,8.82,-0.17,30.78,32.43,91.2,2.17,False
12.22,28.76,2.43,-100.57,0.18,18.93,10.71,5.88,-0.45,-2.39,-10.85,18.75,10.28,3.49,26.09,31.71,84.35,2.2,False
8.43,-41.22,6.44,110.07,0.18,14.34,6.34,-5.56,-2.21,6.05,-4.19,6.91,4.16,0.5,19.43,1.9,51.9,1.22,False
12.05,10.71,2.43,-118.9,0.17,19.78,11.84,2.24,-1.18,-2.13,-10.67,0.56,10.67,0.1,26.91,31.9,85.58,2.19,False
3.98,-57.93,-4.07,-8.25,0.2,5.73,2.11,-3.37,4.03,-0.58,-7.32,-32.97,6.14,-3.98,45.72,36.34,114.48,2.21,False
9.0,-18.11,1.92,156.4,0.2,27.97,8.55,-2.8,-1.76,0.77,-7.09,-16.56,6.8,-2.02,50.86,38.63,121.12,2.2,False
12.04,3.63,2.43,-126.02,0.18,21.59,12.02,0.76,-1.43,-1.97,-10.67,-6.52,10.6,-1.21,27.84,36.68,87.2,2.23,False
2.7,0.84,2.0,-163.46,0.19,29.5,2.7,0.04,-1.91,-0.57,-0.96,-34.42,0.79,-0.54,44.26,30.23,112.47,2.45,False
12.32,-18.48,2.94,-171.11,0.18,31.97,11.69,-3.91,-2.91,-0.45,-9.81,-26.46,8.78,-4.37,105.93,22.48,159.39,2.34,False
6.83,-31.21,-1.2,-70.89,0.19,8.65,5.84,-3.54,0.39,-1.13,-7.78,-37.04,6.21,-4.69,37.93,46.93,103.23,2.21,False
8.06,-26.01,1.87,105.16,0.2,11.96,7.24,-3.53,-0.49,1.8,-6.98,-14.35,6.77,-1.73,30.27,30.0,91.11,2.15,False
5.69,-18.12,2.38,-128.12,0.18,21.21,5.4,-1.77,-1.47,-1.87,-5.38,-42.77,3.95,-3.66,42.44,36.79,109.83,2.31,False
1.05,20.91,1.45,-158.34,0.18,33.02,0.98,0.37,-1.35,-0.54,0.41,-155.36,-0.37,-0.17,68.44,32.06,139.42,2.44,False
4.08,-7.49,1.43,-171.4,0.18,33.55,4.05,-0.53,-1.42,-0.21,-2.74,-15.86,2.63,-0.75,61.96,33.19,133.57,2.42,False
12.54,-1.75,2.87,-156.03,0.18,32.84,12.54,-0.38,-2.62,-1.17,-10.04,-8.92,9.92,-1.56,91.6,7.14,153.41,2.25,False
11.93,-29.79,0.77,-166.33,0.19,30.01,10.35,-5.93,-0.74,-0.18,-11.38,-32.25,9.63,-6.07,2.72,24.33,46.43,1.28,False
7.76,-26.16,1.86,105.43,0.18,13.99,6.97,-3.42,-0.5,1.8,-6.68,-14.09,6.48,-1.63,30.06,20.87,69.85,2.16,False
-2.93,108.8,2.23,-133.86,0.18,21.62,-0.94,2.77,-1.55,-1.61,2.73,155.19,-2.48,1.15,47.82,40.02,117.28,2.34,False
7.61,-62.34,-3.86,-9.58,0.2,24.02,3.53,-6.74,3.81,-0.64,-10.44,-45.24,7.35,-7.41,41.17,44.23,108.01,2.3,False
9.55,-24.2,2.86,-172.73,0.18,34.09,8.71,-3.91,-2.84,-0.36,-7.27,-36.09,5.88,-4.28,85.42,5.24,150.58,2.44,False
10.68,-11.03,2.42,-140.44,0.19,24.66,10.48,-2.04,-1.86,-1.54,-9.35,-22.6,8.63,-3.59,47.79,24.69,117.33,2.48,False
9.55,-24.33,2.86,-172.59,0.18,33.65,8.7,-3.93,-2.83,-0.37,-7.28,-36.3,5.87,-4.31,84.85,4.27,149.63,2.44,False
8.39,-59.61,6.44,92.6,0.2,12.74,4.25,-7.24,-0.29,6.43,-4.07,-11.43,3.98,-0.81,15.1,0.0,80.46,1.99,False
2.58,33.8,1.15,-173.24,0.2,37.05,2.14,1.43,-1.14,-0.14,-1.63,52.41,1.0,1.29,72.57,23.68,141.93,2.5,False
5.49,-27.85,1.87,105.16,0.2,11.96,4.85,-2.56,-0.49,1.8,-4.44,-9.88,4.37,-0.76,30.69,3.84,81.24,1.95,False
4.23,-38.89,2.24,-139.05,0.19,23.88,3.29,-2.66,-1.69,-1.47,-4.44,-68.58,1.62,-4.14,47.93,34.45,117.4,2.36,False
6.33,-31.63,-1.19,-72.37,0.19,7.87,5.39,-3.32,0.36,-1.13,-7.27,-37.93,5.73,-4.47,39.0,45.34,108.66,2.17,False
5.8,-35.06,1.88,97.17,0.19,9.03,4.75,-3.33,-0.23,1.86,-4.76,-18.04,4.52,-1.47,38.5,15.08,100.41,2.21,False
7.94,-17.36,2.34,-100.74,0.18,20.12,7.58,-2.37,-0.44,-2.29,-8.51,-33.26,7.11,-4.67,37.31,29.18,102.25,2.09,False
2.65,11.31,2.02,-152.94,0.2,28.59,2.6,0.52,-1.8,-0.92,-0.91,-27.17,0.81,-0.41,55.92,29.3,123.14,0.85,False
4.49,5.79,4.21,-160.95,0.2,25.76,4.47,0.45,-3.98,-1.37,-1.08,-61.91,0.51,-0.95,61.12,32.17,132.75,2.43,False
3.59,-37.62,2.36,-127.21,0.2,26.46,2.84,-2.19,-1.43,-1.88,-4.33,-70.62,1.44,-4.09,50.22,23.6,119.42,2.45,False
3.79,-31.7,2.36,-127.78,0.2,28.05,3.23,-1.99,-1.45,-1.87,-4.27,-65.09,1.8,-3.87,50.3,24.07,120.48,2.42,False
5.64,-19.37,2.38,-127.86,0.18,21.36,5.32,-1.87,-1.46,-1.88,-5.4,-44.17,3.87,-3.76,41.15,36.1,107.96,2.3,False
5.37,-27.61,1.86,105.54,0.18,13.64,4.76,-2.49,-0.5,1.8,-4.32,-9.22,4.27,-0.69,23.77,7.92,48.53,1.8,False
9.24,-52.1,-1.9,-24.93,0.2,24.53,5.68,-7.29,1.72,-0.8,-10.97,-47.56,7.4,-8.1,49.9,31.73,119.98,2.23,False
6.11,9.0,2.37,152.84,0.18,34.61,6.04,0.96,-2.11,1.08,-4.41,27.35,3.92,2.03,84.82,25.35,149.68,2.53,False
8.12,-15.72,2.38,-127.47,0.2,25.31,7.82,-2.2,-1.45,-1.89,-7.59,-32.7,6.39,-4.1,43.56,38.07,111.44,2.33,False
10.19,-15.71,3.99,163.56,0.19,24.77,9.81,-2.76,-3.83,1.13,-6.2,-15.33,5.97,-1.64,40.4,24.91,103.69,2.34,False
12.61,-20.95,2.65,178.71,0.18,33.15,11.78,-4.51,-2.65,0.06,-10.15,-25.92,9.13,-4.44,69.98,7.46,140.65,2.58,False
4.9,22.44,4.27,-143.79,0.18,23.96,4.53,1.87,-3.45,-2.52,-1.29,-31.64,1.1,-0.68,57.31,37.2,128.74,2.39,False
1.7,67.39,2.24,-128.98,0.18,21.6,0.65,1.57,-1.41,-1.74,0.76,-165.91,-0.74,-0.19,52.49,37.59,123.16,2.34,False
12.92,-30.16,2.6,168.9,0.19,28.19,11.17,-6.49,-2.55,0.5,-10.5,-34.71,8.63,-5.98,79.44,7.19,147.13,2.53,False
9.03,-26.88,1.86,146.66,0.19,24.11,8.06,-4.08,-1.55,1.02,-7.19,-25.16,6.51,-3.06,46.54,50.65,115.48,2.16,False
7.34,-28.11,2.03,-113.51,0.19,2.56,6.47,-3.46,-0.81,-1.86,-7.75,-43.4,5.63,-5.33,46.37,40.62,115.36,2.25,False
8.6,-16.84,2.35,-103.01,0.2,22.6,8.23,-2.49,-0.53,-2.29,-9.04,-31.92,7.67,-4.78,48.07,32.12,117.59,2.01,False
8.75,-14.09,2.38,-126.18,0.18,21.49,8.48,-2.13,-1.41,-1.92,-8.18,-29.81,7.09,-4.06,36.59,33.17,101.1,2.28,False
10.81,-21.21,2.86,-172.45,0.18,33.28,10.08,-3.91,-2.83,-0.38,-8.43,-30.65,7.25,-4.3,87.48,4.76,151.51,2.4,False
4.05,-7.56,1.42,-171.34,0.18,33.73,4.01,-0.53,-1.41,-0.21,-2.71,-16.0,2.61,-0.75,61.96,33.19,137.07,2.42,False
13.62,-4.29,2.5,-107.25,0.16,10.64,13.58,-1.02,-0.74,-2.38,-13.26,-14.88,12.82,-3.41,66.1,36.1,137.44,2.33,False
4.17,-51.23,-4.18,-7.99,0.2,2.76,2.61,-3.25,4.14,-0.58,-7.78,-29.75,6.75,-3.86,47.87,43.07,117.39,2.33,False
5.35,-27.87,-1.27,-56.32,0.2,11.92,4.73,-2.5,0.7,-1.06,-6.49,-33.42,5.42,-3.58,30.38,42.66,91.34,2.2,False
12.06,-82.05,4.93,106.92,0.19,0.09,1.67,-11.95,-1.43,4.71,-7.24,-88.22,0.23,-7.24,79.39,23.03,147.18,2.44,False
4.29,-60.12,-5.46,87.94,0.18,0.09,2.14,-3.72,0.2,5.46,-2.91,36.87,2.33,1.75,32.46,57.72,155.42,2.11,False
7.76,-17.93,2.64,-172.18,0.2,0.1,7.38,-2.39,-2.62,-0.36,-5.51,-30.08,4.77,-2.76,92.71,39.32,152.34,2.63,False
1.67,-81.03,-2.91,-10.78,0.19,0.68,0.26,-1.65,2.85,-0.54,-3.81,-35.02,3.12,-2.19,66.73,13.8,136.89,2.59,False
-3.58,-106.41,1.84,102.69,0.19,4.67,-1.01,-3.44,-0.4,1.79,2.17,-130.5,-1.41,-1.65,66.73,241.48,137.96,2.49,False
8.77,-20.98,2.66,-178.85,0.13,0.07,8.19,-3.14,-2.66,-0.05,-6.39,-30.08,5.53,-3.2,94.87,37.32,153.21,2.63,False
3.86,1.82,2.58,-164.01,0.19,0.09,3.86,0.12,-2.48,-0.71,-1.51,-23.84,1.38,-0.61,84.27,44.35,151.72,2.18,False
10.93,-23.01,2.89,-170.87,0.12,9.15,10.06,-4.27,-2.85,-0.46,-8.63,-33.3,7.21,-4.74,63.37,11.17,134.91,2.53,False
4.2,-30.99,1.71,141.53,0.14,8.62,3.6,-2.16,-1.34,1.06,-2.52,-25.85,2.26,-1.1,83.59,37.37,147.85,2.53,False
9.6,-29.14,2.38,-125.59,0.16,0.08,8.39,-4.68,-1.39,-1.94,-9.64,-43.35,7.01,-6.62,78.66,35.65,146.77,2.14,False
5.78,-46.82,1.63,98.88,0.19,0.86,3.95,-4.21,-0.25,1.61,-4.52,-35.23,3.69,-2.61,63.98,14.95,135.87,2.58,False
1.53,-74.09,-2.8,-65.95,0.2,2.37,0.42,-1.48,1.14,-2.56,-4.32,-68.87,1.56,-4.03,66.97,325.29,138.38,2.59,False
5.04,-16.92,1.72,151.05,0.19,11.25,4.82,-1.47,-1.51,0.83,-3.37,-11.02,3.31,-0.64,83.59,37.37,144.43,2.42,False
2.54,-86.05,-2.1,-45.27,0.2,1.27,0.18,-2.54,1.48,-1.49,-4.35,-67.74,1.65,-4.03,68.75,30.35,138.36,2.59,False
5.08,-14.13,2.62,-164.44,0.14,0.07,4.93,-1.24,-2.52,-0.7,-3.11,-39.03,2.42,-1.96,87.63,42.46,153.38,2.31,False
-4.56,-102.52,-2.68,3.61,0.2,3.36,-0.99,-4.45,2.67,0.17,-4.59,-68.3,1.7,-4.27,71.28,227.68,142.08,2.58,False
-4.56,-103.14,-2.7,3.61,0.2,3.47,-1.04,-4.44,2.69,0.17,-4.57,-68.63,1.67,-4.26,70.0,212.14,140.49,2.55,False
7.43,-14.59,2.6,-167.41,0.2,1.4,7.19,-1.87,-2.53,-0.57,-5.26,-27.71,4.66,-2.45,88.06,22.83,151.18,2.62,False
3.74,0.66,2.57,-164.89,0.19,1.06,3.74,0.04,-2.48,-0.67,-1.42,-27.1,1.27,-0.65,86.43,43.06,152.67,2.5,False
9.81,-27.73,2.38,-126.54,0.17,0.09,8.68,-4.56,-1.42,-1.91,-9.74,-41.73,7.27,-6.48,76.64,35.59,147.52,2.14,False
2.63,16.78,2.89,154.43,0.12,9.15,2.52,0.76,-2.6,1.25,2.01,92.46,-0.09,2.01,90.34,16.24,148.21,2.49,False
9.41,14.46,4.43,170.64,0.14,0.07,9.11,2.35,-4.37,0.72,-5.63,32.67,4.74,3.04,80.34,121.77,149.02,2.37,False
8.37,-12.28,2.6,-169.32,0.2,2.43,8.18,-1.78,-2.55,-0.48,-6.07,-21.98,5.63,-2.27,89.28,20.22,142.47,2.64,False
5.21,-11.81,1.69,140.41,0.2,7.43,5.1,-1.07,-1.3,1.08,-3.8,-0.0,3.8,-0.0,52.91,10.23,123.64,2.49,False
6.61,-8.9,-1.33,29.35,0.19,9.73,6.53,-1.02,1.16,0.65,-7.71,-2.73,7.7,-0.37,21.5,3.21,76.58,2.23,False
5.73,68.64,4.36,-91.91,0.19,18.54,2.09,5.34,-0.15,-4.36,-2.2,26.37,1.97,0.98,56.7,34.16,125.31,2.33,False
8.42,23.37,2.09,-164.83,0.2,17.74,7.73,3.34,-2.02,-0.55,-6.36,26.13,5.71,2.8,30.13,67.73,93.27,2.03,False
6.4,14.72,2.29,-91.61,0.19,12.94,6.19,1.63,-0.06,-2.29,-6.18,-6.11,6.15,-0.66,47.05,29.53,109.97,2.27,False
15.18,41.96,4.32,-141.9,0.19,15.55,11.29,10.15,-3.4,-2.67,-10.87,43.45,7.89,7.48,28.02,7.37,85.63,2.16,False
8.93,73.54,-2.53,-64.79,0.19,0.87,2.53,8.56,1.08,-2.29,-7.26,59.93,3.64,6.28,67.4,163.93,130.42,2.24,False
-6.34,-98.59,-2.9,29.9,0.2,2.05,-0.95,-6.26,2.51,1.44,-5.04,-71.9,1.57,-4.79,59.63,157.66,133.58,2.35,False
8.57,23.1,2.07,-164.56,0.2,20.87,7.88,3.36,-2.0,-0.55,-6.52,25.59,5.88,2.82,42.3,59.82,108.6,2.13,False
15.28,61.74,4.34,-122.2,0.17,15.23,7.23,13.45,-2.31,-3.67,-10.95,63.25,4.93,9.78,22.73,12.31,82.57,2.15,False
8.53,51.51,-2.91,-85.17,0.19,10.51,5.31,6.68,0.24,-2.9,-6.71,34.25,5.55,3.78,23.05,4.31,79.25,2.36,False
12.15,29.14,2.69,-132.15,0.19,27.81,10.61,5.91,-1.81,-2.0,-9.63,24.08,8.79,3.93,75.86,11.64,145.04,2.56,False
11.51,41.9,4.27,-138.28,0.19,14.29,8.57,7.69,-3.19,-2.84,-7.24,41.92,5.39,4.84,22.69,0.42,78.66,2.25,False
4.62,69.14,-2.3,-88.0,0.19,17.65,1.65,4.32,0.08,-2.29,-2.67,49.36,1.74,2.03,38.61,34.95,112.58,2.15,False
8.86,32.71,1.99,-152.49,0.19,29.71,7.45,4.79,-1.77,-0.92,-6.87,34.28,5.68,3.87,60.96,31.04,128.99,2.16,False
6.01,-20.51,1.67,129.4,0.19,5.76,5.63,-2.11,-1.06,1.29,-4.64,-10.3,4.56,-0.83,53.15,10.23,126.71,2.47,False
5.52,44.62,-2.44,-45.53,0.19,10.2,3.93,3.88,1.71,-1.74,-6.0,20.6,5.62,2.11,24.76,4.04,72.22,2.28,False
6.79,12.73,2.49,-139.91,0.19,6.22,6.63,1.5,-1.91,-1.61,-4.73,-1.39,4.73,-0.12,76.91,29.3,131.81,2.39,False
5.43,-20.6,1.67,129.4,0.19,4.88,5.08,-1.91,-1.06,1.29,-4.06,-8.93,4.01,-0.63,57.46,11.03,128.88,2.52,False
4.2,18.9,1.81,174.11,0.19,16.58,3.98,1.36,-1.8,0.19,-2.66,35.2,2.18,1.54,14.38,0.0,74.82,2.1,False
11.96,10.18,4.35,-141.5,0.19,13.87,11.77,2.11,-3.4,-2.71,-8.4,-4.12,8.38,-0.6,24.85,12.31,82.57,2.08,False
6.05,11.58,-2.38,-77.4,0.19,10.87,5.93,1.22,0.52,-2.32,-6.56,-9.67,6.47,-1.1,57.11,17.38,105.03,2.24,False
1.49,-43.47,-2.64,-31.87,0.2,9.03,1.08,-1.02,2.24,-1.39,-4.1,-36.09,3.32,-2.42,55.47,281.61,126.76,2.33,False
9.4,0.3,2.38,-98.86,0.19,3.89,9.4,0.05,-0.37,-2.35,-9.33,-14.3,9.04,-2.3,70.21,35.46,109.05,2.33,False
6.02,-20.68,1.66,129.31,0.19,5.7,5.63,-2.13,-1.05,1.29,-4.65,-10.52,4.57,-0.85,53.22,10.38,123.88,2.52,False
8.81,56.71,4.38,-149.79,0.19,4.38,4.84,7.37,-3.79,-2.21,-5.24,78.31,1.06,5.13,59.37,81.88,120.81,2.07,False
5.78,9.1,-2.38,-76.79,0.19,11.98,5.71,0.91,0.54,-2.32,-6.43,-12.57,6.27,-1.4,47.1,21.16,102.3,2.23,False
2.09,69.0,2.36,-121.93,0.2,10.77,0.75,1.95,-1.25,-2.01,0.49,-171.71,-0.48,-0.07,39.79,24.38,110.62,2.11,False
4.99,37.14,1.68,-128.27,0.19,18.53,3.98,3.01,-1.04,-1.32,-3.39,29.95,2.94,1.69,59.72,36.63,130.13,2.33,False
9.79,37.91,-2.43,-77.36,0.19,17.29,7.73,6.02,0.53,-2.37,-9.04,23.79,8.27,3.65,29.35,23.89,89.59,2.16,False
9.67,-28.66,2.38,-125.91,0.18,0.09,8.49,-4.64,-1.4,-1.93,-9.68,-42.81,7.1,-6.58,77.77,35.68,145.62,2.25,False
9.13,43.88,4.42,-161.72,0.19,2.54,6.58,6.33,-4.2,-1.39,-5.47,64.0,2.4,4.91,65.03,89.67,135.63,2.38,False
11.75,42.57,4.31,-136.88,0.19,10.43,8.65,7.95,-3.15,-2.95,-7.44,42.16,5.51,4.99,27.39,31.77,89.47,2.25,False
8.35,0.03,-2.43,-86.69,0.2,9.31,8.35,0.0,0.14,-2.43,-8.84,-15.91,8.5,-2.42,33.63,16.41,93.83,2.25,False
