conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,dist_nearest_edge,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent,label
1.57,15.54,1.83,-151.31,0.2,29.29,1.51,0.42,-1.6,-0.88,0.48,-100.16,-0.08,-0.47,0.44,21.98,43.18,1.14,False
2.64,10.89,2.01,-153.52,0.2,28.83,2.59,0.5,-1.8,-0.9,-0.89,-27.55,0.79,-0.41,59.17,24.32,127.76,0.86,False
3.64,-71.15,-3.84,-9.39,0.2,11.14,1.17,-3.44,3.79,-0.63,-6.44,-39.5,4.97,-4.09,36.29,30.59,100.68,2.17,False
11.88,-17.14,2.46,-115.7,0.17,18.41,11.36,-3.5,-1.07,-2.22,-11.75,-29.11,10.26,-5.72,59.94,23.3,131.59,2.39,False
11.75,-29.21,2.79,178.19,0.19,26.39,10.26,-5.74,-2.79,0.09,-9.37,-37.14,7.47,-5.66,80.43,11.68,147.76,2.47,False
12.21,-19.56,2.93,-171.99,0.2,31.02,11.51,-4.09,-2.91,-0.41,-9.72,-27.64,8.61,-4.51,98.27,22.48,156.13,2.25,False
7.06,-17.73,2.36,-127.09,0.2,27.15,6.72,-2.15,-1.43,-1.89,-6.68,-37.28,5.32,-4.05,48.08,28.72,117.69,2.41,False
9.11,-22.13,1.89,107.98,0.2,3.59,8.43,-3.43,-0.58,1.8,-8.03,-11.74,7.86,-1.63,46.66,38.35,114.4,2.52,False
0.43,30.1,1.63,-155.72,0.2,23.5,0.38,0.22,-1.48,-0.67,1.2,-157.08,-1.1,-0.47,2.61,31.24,46.33,1.43,False
11.05,-31.57,2.38,-105.89,0.2,24.44,9.42,-5.79,-0.65,-2.29,-11.9,-42.78,8.73,-8.08,54.99,20.9,126.14,2.37,False
10.73,4.23,2.42,-125.57,0.2,25.95,10.7,0.79,-1.41,-1.97,-9.37,-7.27,9.3,-1.19,46.96,26.29,104.97,2.47,False
5.86,8.45,2.34,151.51,0.2,35.42,5.8,0.86,-2.06,1.12,-4.21,27.79,3.73,1.96,84.82,25.35,150.2,2.56,False
10.73,-9.92,4.13,169.44,0.2,23.25,10.57,-1.85,-4.06,0.76,-6.6,-9.62,6.5,-1.1,35.06,24.77,98.78,2.39,False
4.4,33.92,2.29,152.49,0.2,32.49,3.65,2.45,-2.03,1.06,-3.84,65.35,1.6,3.49,90.43,18.04,152.93,2.5,False
6.54,-62.75,-3.61,-2.56,0.17,15.59,3.0,-5.82,3.6,-0.16,-8.93,-42.25,6.61,-6.01,32.46,66.21,94.62,1.94,False
9.63,-7.66,2.87,-156.41,0.18,33.37,9.54,-1.28,-2.63,-1.15,-7.33,-19.42,6.92,-2.44,85.42,5.24,150.58,2.44,False
4.86,-7.51,-1.39,-24.93,0.18,16.07,4.81,-0.64,1.26,-0.59,-6.19,-11.61,6.06,-1.25,14.29,27.02,78.24,1.85,False
6.82,32.01,2.47,178.68,0.18,31.08,5.79,3.62,-2.47,0.06,-4.94,47.84,3.31,3.66,82.15,30.59,148.77,2.51,False
9.51,5.34,2.43,-110.37,0.18,20.71,9.47,0.88,-0.85,-2.28,-8.75,-9.2,8.64,-1.4,28.72,36.25,88.58,2.16,False
8.67,-55.86,6.44,92.01,0.2,5.77,4.87,-7.18,-0.23,6.43,-4.73,-9.02,4.67,-0.74,34.17,0.11,89.91,2.23,False
5.23,-20.72,2.38,-128.95,0.2,23.43,4.89,-1.85,-1.5,-1.85,-5.05,-47.41,3.41,-3.71,47.09,38.7,116.28,2.34,False
3.59,9.62,2.18,-153.53,0.18,23.93,3.54,0.6,-1.95,-0.97,-1.64,-13.51,1.6,-0.38,56.05,38.29,126.08,2.38,False
6.08,-33.14,-1.2,-70.16,0.19,8.99,5.09,-3.32,0.41,-1.13,-7.07,-39.22,5.48,-4.47,37.45,44.93,108.66,2.15,False
4.45,-35.76,2.25,-138.55,0.18,22.64,3.61,-2.6,-1.69,-1.49,-4.54,-64.71,1.94,-4.11,46.82,40.01,115.94,2.36,False
8.5,-33.36,1.88,97.29,0.19,8.66,7.1,-4.67,-0.24,1.86,-7.42,-22.26,6.87,-2.81,37.47,36.84,102.53,2.24,False
3.99,13.67,2.23,-148.71,0.17,22.25,3.88,0.94,-1.9,-1.16,-1.99,-6.53,1.98,-0.23,51.72,39.78,122.25,2.37,False
5.09,-16.8,-1.98,-85.27,0.2,11.91,4.87,-1.47,0.16,-1.97,-6.08,-34.65,5.0,-3.46,32.88,43.55,95.29,2.24,False
11.9,4.5,2.43,-125.35,0.18,21.35,11.86,0.93,-1.41,-1.98,-10.52,-5.77,10.47,-1.06,27.89,31.3,87.19,2.2,False
8.62,-27.72,-3.67,7.48,0.18,14.5,7.63,-4.01,3.64,0.48,-11.84,-17.54,11.29,-3.57,31.48,57.9,93.09,1.92,False
5.67,-19.24,2.38,-127.87,0.18,21.18,5.36,-1.87,-1.46,-1.88,-5.43,-43.89,3.91,-3.76,41.15,36.1,107.96,2.3,False
6.83,-19.15,2.37,-126.4,0.2,25.86,6.45,-2.24,-1.4,-1.9,-6.55,-39.37,5.06,-4.16,48.42,25.34,118.14,2.44,False
11.04,8.38,4.19,-172.4,0.18,20.11,10.93,1.61,-4.16,-0.55,-6.85,8.76,6.77,1.04,25.79,9.05,84.4,2.35,False
2.77,10.78,2.04,-153.23,0.2,28.01,2.73,0.52,-1.82,-0.92,-1.0,-24.4,0.91,-0.41,58.04,29.3,129.42,0.85,False
12.32,-18.48,2.94,-171.11,0.18,31.97,11.69,-3.91,-2.91,-0.45,-9.81,-26.46,8.78,-4.37,105.93,22.48,159.39,2.34,False
8.6,-71.12,-6.44,76.76,0.19,1.45,2.78,-8.14,1.48,6.27,-4.67,-23.6,4.28,-1.87,43.14,5.24,111.45,2.47,False
7.98,-18.19,2.34,-101.27,0.18,20.42,7.58,-2.49,-0.46,-2.3,-8.56,-34.03,7.09,-4.79,33.82,29.53,96.79,2.31,False
3.84,-8.87,1.36,-171.84,0.2,34.8,3.8,-0.59,-1.35,-0.19,-2.58,-17.78,2.45,-0.79,66.66,33.19,137.07,2.43,False
8.96,-51.81,-1.9,-24.91,0.2,24.34,5.54,-7.04,1.72,-0.8,-10.7,-47.2,7.27,-7.85,51.14,24.76,121.56,2.19,False
8.59,-14.43,2.38,-128.0,0.2,23.09,8.32,-2.14,-1.47,-1.88,-7.97,-30.38,6.87,-4.03,40.5,38.87,106.99,2.33,False
4.32,6.93,2.1,-156.5,0.2,26.88,4.29,0.52,-1.92,-0.84,-2.39,-7.84,2.37,-0.33,60.16,29.43,131.78,2.44,False
9.37,-24.65,2.37,-113.87,0.19,25.81,8.52,-3.91,-0.96,-2.17,-9.68,-38.92,7.53,-6.08,48.15,32.43,117.69,2.03,False
3.1,-20.05,1.14,-178.41,0.19,29.04,2.91,-1.06,-1.14,-0.03,-2.09,-31.67,1.78,-1.1,66.52,25.72,139.41,2.46,False
9.75,-17.58,2.88,-166.29,0.17,31.98,9.29,-2.94,-2.8,-0.68,-7.45,-29.21,6.5,-3.63,84.89,6.29,148.98,2.46,False
5.55,-21.93,2.38,-127.37,0.18,21.64,5.15,-2.07,-1.45,-1.89,-5.44,-46.93,3.72,-3.98,40.43,38.97,106.88,2.3,False
14.06,-8.53,4.11,167.0,0.2,25.92,13.9,-2.09,-4.01,0.93,-9.96,-6.73,9.89,-1.17,32.49,24.3,94.66,2.3,False
10.77,-7.31,4.12,171.86,0.2,21.08,10.68,-1.37,-4.08,0.58,-6.64,-6.89,6.59,-0.8,32.1,24.21,93.98,2.34,False
8.56,-71.77,-6.44,76.87,0.19,2.22,2.68,-8.13,1.46,6.27,-4.57,-24.12,4.17,-1.87,31.37,0.31,87.85,2.2,False
10.94,3.55,2.42,-125.98,0.2,26.63,10.92,0.68,-1.42,-1.96,-9.59,-7.72,9.51,-1.29,44.95,25.27,113.45,2.47,False
8.9,-1.56,2.91,-136.91,0.18,19.87,8.89,-0.24,-2.13,-1.99,-7.12,-18.24,6.76,-2.23,32.77,24.11,95.08,2.36,False
-2.89,94.76,2.2,-151.39,0.18,23.02,-0.24,2.88,-1.93,-1.05,2.82,140.05,-2.16,1.81,49.11,37.5,118.96,2.36,False
4.71,-23.13,2.37,-128.82,0.2,25.97,4.33,-1.85,-1.49,-1.85,-4.69,-52.39,2.86,-3.71,47.09,38.7,116.28,2.36,False
4.41,17.34,1.53,-147.59,0.18,31.8,4.21,1.31,-1.29,-0.82,-2.97,9.6,2.92,0.49,61.96,36.48,133.57,2.42,False
5.58,-21.78,2.38,-127.37,0.18,21.46,5.18,-2.07,-1.45,-1.89,-5.47,-46.65,3.76,-3.98,40.43,38.97,106.88,2.3,False
8.33,-43.08,-3.76,-9.62,0.2,12.71,6.08,-5.69,3.71,-0.63,-11.68,-32.97,9.8,-6.36,37.32,34.88,99.58,1.94,False
8.68,-51.46,-1.9,-24.9,0.2,24.3,5.41,-6.79,1.72,-0.8,-10.42,-46.79,7.13,-7.59,40.54,22.2,107.08,2.33,False
7.96,-25.19,2.38,-136.08,0.19,26.01,7.21,-3.39,-1.71,-1.65,-7.47,-42.54,5.51,-5.05,42.63,36.25,108.82,2.33,False
5.66,-20.37,2.38,-127.62,0.18,21.15,5.31,-1.97,-1.45,-1.89,-5.47,-45.0,3.87,-3.87,39.85,38.86,110.43,2.29,False
-2.94,110.42,2.26,-126.88,0.18,20.68,-1.03,2.75,-1.36,-1.81,2.54,158.57,-2.37,0.93,46.78,39.81,115.86,2.34,False
8.63,-65.6,-6.44,83.2,0.19,9.03,3.56,-7.86,0.76,6.39,-4.59,-18.61,4.35,-1.47,30.37,1.15,79.97,2.12,False
8.84,-21.53,2.43,-136.06,0.19,27.45,8.22,-3.24,-1.75,-1.68,-8.15,-37.28,6.48,-4.93,40.95,37.33,107.7,2.35,False
8.24,-13.52,2.41,-126.61,0.2,25.55,8.02,-1.93,-1.44,-1.94,-7.64,-30.43,6.59,-3.87,45.77,25.36,114.55,2.46,False
4.11,6.8,4.15,-160.35,0.2,27.68,4.08,0.49,-3.91,-1.39,-0.96,-78.48,0.19,-0.94,63.27,33.31,134.84,2.46,False
6.6,-65.45,-3.73,-8.9,0.18,13.29,2.74,-6.01,3.68,-0.58,-9.22,-45.79,6.43,-6.61,35.36,43.11,96.97,1.93,False
-2.9,96.38,2.19,-151.22,0.18,23.37,-0.32,2.88,-1.92,-1.05,2.87,140.94,-2.23,1.81,49.11,37.78,118.96,2.36,False
3.4,-76.41,-3.73,-8.73,0.18,13.59,0.8,-3.31,3.69,-0.57,-5.95,-40.97,4.49,-3.9,32.51,65.2,94.73,1.94,False
7.22,8.51,1.39,-126.77,0.16,13.68,7.14,1.07,-0.83,-1.11,-6.32,-0.29,6.32,-0.03,17.13,20.21,69.5,2.14,False
8.99,2.69,2.38,-110.07,0.18,20.33,8.98,0.42,-0.82,-2.24,-8.38,-12.55,8.18,-1.82,36.22,35.71,100.55,2.29,False
2.84,2.64,2.44,-174.13,0.2,27.04,2.84,0.13,-2.43,-0.25,-0.44,-18.6,0.42,-0.14,99.03,11.45,156.55,2.24,False
5.0,-21.68,-2.0,-85.01,0.2,11.91,4.65,-1.85,0.17,-1.99,-6.15,-38.76,4.79,-3.85,32.17,32.96,102.83,2.02,False
-9.75,-118.7,3.47,148.89,0.19,0.09,-4.68,-8.55,-2.97,1.79,10.21,-138.34,-7.63,-6.79,70.81,19.66,141.3,2.13,False
4.29,-60.12,-5.46,87.94,0.18,0.09,2.14,-3.72,0.2,5.46,-2.91,36.87,2.33,1.75,32.46,57.72,155.42,2.11,False
4.86,-69.11,2.8,133.89,0.01,1.76,1.73,-4.54,-1.94,2.02,2.51,-94.41,-0.19,-2.51,109.35,41.74,160.74,2.23,False
9.97,-30.37,6.39,122.44,0.17,1.85,8.6,-5.04,-3.43,5.4,-5.15,3.79,5.14,0.34,71.77,10.15,142.03,2.62,False
4.81,-50.98,6.88,118.12,0.1,0.05,3.03,-3.73,-3.24,6.07,2.34,95.77,-0.24,2.33,29.06,57.07,117.15,1.9,False
3.94,22.97,2.45,-149.17,0.12,0.85,3.63,1.54,-2.1,-1.26,-1.55,10.25,1.53,0.28,129.01,41.39,171.94,2.27,False
9.74,-3.65,4.83,172.82,0.17,3.36,9.72,-0.62,-4.79,0.6,-4.92,-0.58,4.92,-0.05,65.64,13.83,136.99,2.59,False
7.9,-37.06,2.38,-128.14,0.18,0.09,6.31,-4.76,-1.47,-1.87,-8.23,-53.88,4.85,-6.65,83.81,40.1,150.91,2.16,False
9.87,-30.68,6.4,122.49,0.18,0.8,8.49,-5.04,-3.44,5.4,-5.04,3.87,5.03,0.34,71.66,10.15,141.94,2.61,False
9.44,14.32,4.43,170.33,0.16,0.08,9.15,2.34,-4.37,0.74,-5.67,32.55,4.78,3.05,73.16,132.88,150.84,2.38,False
3.85,2.35,2.58,-164.47,0.19,0.47,3.84,0.16,-2.48,-0.69,-1.47,-22.07,1.37,-0.55,87.43,41.46,151.46,2.36,False
8.81,-34.83,2.37,-146.72,0.2,0.1,7.23,-5.03,-1.98,-1.3,-8.24,-50.3,5.27,-6.34,86.75,45.57,151.42,2.18,False
1.35,6.66,2.01,-175.99,0.1,0.05,1.34,0.16,-2.01,-0.14,0.67,178.35,-0.67,0.02,66.61,258.11,123.69,2.49,False
1.35,6.74,2.01,-176.18,0.1,0.05,1.34,0.16,-2.0,-0.13,0.66,177.59,-0.66,0.03,69.9,245.07,142.41,2.31,False
1.69,-81.78,-2.9,-10.49,0.18,0.63,0.24,-1.67,2.86,-0.53,-3.8,-35.31,3.1,-2.2,68.67,14.66,137.01,2.58,False
7.25,-14.95,2.57,-167.28,0.2,2.39,7.0,-1.87,-2.51,-0.57,-5.13,-28.52,4.51,-2.45,88.06,22.83,151.18,2.59,False
9.44,14.32,4.43,170.33,0.16,0.08,9.15,2.34,-4.37,0.74,-5.67,32.55,4.78,3.05,73.16,132.88,150.84,2.38,False
9.99,-64.52,6.48,94.54,0.19,0.09,4.3,-9.02,-0.51,6.46,-4.54,-34.35,3.75,-2.56,66.58,16.09,137.83,2.58,False
10.02,-64.07,6.48,94.53,0.19,0.09,4.38,-9.01,-0.51,6.46,-4.61,-33.65,3.83,-2.55,66.31,16.38,137.58,2.59,False
5.81,-46.31,1.63,98.59,0.2,0.29,4.01,-4.2,-0.24,1.61,-4.57,-34.63,3.76,-2.6,67.7,16.22,138.78,2.59,False
3.66,-56.23,-4.95,64.2,0.1,0.05,2.03,-3.04,2.15,4.46,-4.42,18.83,4.18,1.43,83.0,143.11,150.84,2.56,False
9.44,14.32,4.43,170.33,0.16,0.08,9.15,2.34,-4.37,0.74,-5.67,32.55,4.78,3.05,73.16,132.88,150.84,2.38,False
9.03,-37.49,2.43,-124.53,0.17,0.09,7.17,-5.5,-1.38,-2.0,-9.48,-52.34,5.79,-7.5,87.95,97.58,149.45,2.1,False
6.14,24.28,2.43,-127.3,0.2,8.65,5.59,2.52,-1.47,-1.93,-4.18,8.08,4.14,0.59,68.55,34.25,127.15,2.36,False
8.68,34.95,2.05,-152.09,0.19,23.59,7.11,4.97,-1.81,-0.96,-6.65,37.19,5.3,4.02,44.04,48.9,112.05,2.17,False
5.06,56.71,1.7,-108.81,0.19,17.96,2.78,4.23,-0.55,-1.61,-3.45,49.61,2.23,2.62,59.72,36.63,130.98,2.33,False
8.15,13.43,-2.43,-88.5,0.2,5.13,7.92,1.89,0.06,-2.43,-8.01,-3.85,7.99,-0.54,56.93,14.22,102.25,2.29,False
-2.08,103.1,2.33,-105.78,0.19,13.16,-0.47,2.02,-0.63,-2.25,1.11,-167.93,-1.08,-0.23,26.08,23.16,101.46,2.03,False
-2.41,118.12,2.32,-104.63,0.19,16.23,-1.14,2.12,-0.59,-2.24,1.71,-175.72,-1.7,-0.13,41.38,33.08,110.64,2.07,False
4.46,-84.13,-2.89,30.45,0.19,6.22,0.46,-4.44,2.49,1.46,-4.18,-45.11,2.95,-2.96,64.22,306.82,135.63,2.36,False
9.76,26.91,-2.43,-88.46,0.2,17.69,8.7,4.42,0.07,-2.43,-9.0,12.75,8.78,1.99,29.35,23.89,89.59,2.16,False
1.53,-46.43,-2.7,-40.71,0.19,6.27,1.05,-1.11,2.05,-1.76,-4.23,-42.81,3.1,-2.87,58.42,307.4,129.83,2.42,False
10.5,13.02,2.91,-134.86,0.2,20.68,10.23,2.37,-2.05,-2.06,-8.19,2.09,8.18,0.3,84.47,11.17,149.33,2.45,False
8.84,32.79,2.0,-152.61,0.19,28.95,7.43,4.79,-1.78,-0.92,-6.85,34.43,5.65,3.87,58.85,30.7,128.99,2.16,False
11.54,62.19,4.28,-117.91,0.19,13.9,5.38,10.21,-2.0,-3.78,-7.26,62.16,3.39,6.42,22.69,0.42,78.66,2.25,False
4.1,21.47,-1.48,0.11,0.19,18.39,3.82,1.5,1.48,0.0,-5.5,15.56,5.3,1.48,14.35,0.0,48.98,1.72,False
1.49,-26.16,-2.36,-23.24,0.19,15.3,1.34,-0.66,2.17,-0.93,-3.85,-24.42,3.5,-1.59,12.41,0.0,87.84,1.95,False
8.49,-18.71,6.48,143.82,0.19,16.58,8.04,-2.72,-5.23,3.83,-2.99,21.04,2.79,1.07,19.73,1.24,109.76,2.32,False
5.72,69.02,4.36,-91.83,0.19,18.74,2.05,5.34,-0.14,-4.36,-2.17,26.77,1.94,0.98,56.7,34.16,125.31,2.33,False
9.85,38.38,-2.43,-76.86,0.19,17.34,7.72,6.11,0.55,-2.37,-9.09,24.34,8.28,3.75,29.45,24.55,87.75,2.14,False
7.35,-10.56,2.38,-100.12,0.19,3.66,7.22,-1.35,-0.42,-2.34,-7.76,-28.42,6.82,-3.69,70.06,46.08,113.73,2.33,False
5.52,33.55,1.81,-132.73,0.19,14.69,4.6,3.05,-1.23,-1.33,-3.79,27.05,3.37,1.72,59.15,29.42,131.68,2.38,False
7.66,15.32,4.52,-136.95,0.19,6.35,7.39,2.02,-3.3,-3.09,-4.25,-14.78,4.11,-1.08,74.5,34.19,133.44,2.4,False
6.02,-20.68,1.66,129.31,0.19,5.7,5.63,-2.13,-1.05,1.29,-4.65,-10.52,4.57,-0.85,53.22,10.38,123.88,2.52,False
6.8,45.05,1.81,174.11,0.19,16.99,4.81,4.81,-1.8,0.19,-5.85,59.0,3.01,5.01,6.07,0.0,73.71,1.83,False
1.45,-32.38,-2.29,-23.94,0.2,17.25,1.23,-0.78,2.1,-0.93,-3.73,-27.25,3.32,-1.71,4.9,0.0,57.35,1.92,False
7.81,47.68,2.65,-157.32,0.19,23.21,5.26,5.77,-2.45,-1.02,-5.51,59.29,2.81,4.73,77.22,31.53,145.81,2.47,False
12.8,-2.31,4.42,-154.35,0.2,5.54,12.79,-0.52,-3.99,-1.91,-9.14,-15.5,8.81,-2.44,51.6,79.25,118.83,2.47,False
3.84,10.57,2.46,-136.86,0.19,6.18,3.77,0.7,-1.8,-1.68,-2.22,-26.51,1.99,-0.99,70.66,21.44,128.09,2.37,False
13.78,8.11,2.91,-144.71,0.19,16.0,13.64,1.94,-2.38,-1.68,-11.27,1.3,11.26,0.26,88.09,17.38,151.83,2.28,False
7.06,23.51,1.83,153.93,0.19,18.4,6.47,2.81,-1.64,0.8,-6.04,36.88,4.83,3.63,16.79,0.0,58.2,1.35,False
1.52,-37.8,-2.61,-32.13,0.2,9.09,1.2,-0.93,2.21,-1.39,-4.12,-34.25,3.41,-2.32,53.36,268.35,124.27,2.32,False
5.06,43.48,2.32,-110.3,0.19,14.63,3.67,3.48,-0.8,-2.18,-3.16,24.31,2.88,1.3,40.53,24.66,116.64,2.13,False
5.35,-12.72,1.73,141.58,0.2,11.42,5.22,-1.18,-1.36,1.08,-3.85,-1.67,3.85,-0.11,39.17,3.07,103.89,2.14,False
12.36,52.48,-2.43,-75.84,0.2,15.6,7.53,9.8,0.59,-2.36,-11.03,42.48,8.13,7.45,22.73,14.58,84.2,2.11,False
12.36,52.55,-2.43,-76.37,0.2,17.59,7.52,9.81,0.57,-2.36,-11.0,42.62,8.1,7.45,28.19,16.47,84.45,2.13,False
3.55,-20.74,2.56,-165.77,0.2,2.07,3.32,-1.26,-2.48,-0.63,-2.09,-65.91,0.85,-1.91,87.91,20.44,150.83,2.59,False
2.9,34.45,2.48,-134.14,0.19,4.23,2.39,1.64,-1.72,-1.78,-0.7,-12.83,0.68,-0.15,68.13,24.81,121.62,2.32,False
5.06,43.48,2.32,-110.3,0.19,14.63,3.67,3.48,-0.8,-2.18,-3.16,24.31,2.88,1.3,40.53,24.66,116.64,2.13,False
12.97,30.69,2.98,-121.98,0.19,28.0,11.15,6.62,-1.58,-2.53,-10.42,23.1,9.58,4.09,103.45,18.14,158.32,2.59,False
5.5,27.32,2.36,-125.07,0.2,12.17,4.88,2.52,-1.36,-1.93,-3.59,9.41,3.54,0.59,57.37,25.21,122.26,2.28,False
