0.625
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,0.95
,0.95
,0.9

0.625
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,0.95
,0.95
,0.9

0.625
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,0.95
,0.95
,0.9

0.625
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,0.95
,0.95
,0.9

0.625
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,0.95
,0.95
,0.9

