0.325
,0.85
,0.975
,1.0
,1.0
,0.9
,1.0
,0.9
,1.0
,0.725

0.325
,0.85
,0.975
,1.0
,1.0
,0.9
,1.0
,0.9
,1.0
,0.775

0.325
,0.85
,0.975
,1.0
,1.0
,0.9
,1.0
,0.9
,1.0
,0.775

0.325
,0.85
,0.975
,1.0
,1.0
,0.9
,1.0
,0.9
,1.0
,0.75

0.325
,0.85
,0.975
,1.0
,1.0
,0.9
,1.0
,0.9
,1.0
,0.775

