lon,lat
-79.993662,-5.116504
-75.445714,-14.446062
-69.730030,-18.576400
-73.250063,-44.666490
-71.408180,-53.214366
-66.397873,-45.007300
-63.694383,-18.785212
-73.384242,-5.849178
-68.056040,1.896573
-71.284597,7.159274
-79.993662,-5.116504
